EID,BTEID,IFHOME,BTBL,BTYEAR,BTENDYEAR,TZ_CNT,TZ_INHOME_CNT,TZ_OUTHOME_CNT,TZ_INHOME_RATE,TZ_OUTHOME_RATE,TZ_CLOSE_CNT,TZ_OPEN_CNT,TZ_CLOSE_RATE,TZ_OPEN_RATE,TZ_BTBL_AVG,IS_TZ_ACTIVE,TZ_QY_FIRST_TIME,TZ_QY_END_TIME,TZ_FIRST_CLOSE_TIME
442865,"[650424 624140 672935 710647 647333 721147 646719 261500 676688 697959
 282267 689282 104126 633380 672646 649711 629129 647747  94487 737486
 677818]",[1 0 0 0 0 0 1 1 0 1 1 0 1 1 0 0 0 0 1 0 0],"[ 0.155  0.102  0.018  0.418  0.018  0.012  0.053  0.333  0.076  0.065
  0.333  0.41   0.01   0.059  0.138  0.982  0.33   0.55   0.333  0.324
  0.66 ]","[1988 1993 1995 1997 1999 2001 2003 2003 2004 2005 2005 2010 2010 2011 2013
 2013 2013 2013 2013 2014 2014]","[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.  2018.  2015.  2015.  2015.  2018.  2018.  2018.
  2018.]",21,8,13,0.38095238095238093,0.6190476190476191,3,18,0.14285714285714285,0.8571428571428571,0.2561428571428571,1,1988-01,2014-01,2018-01
311793,"[188751 632216 639521 155187 715617 679944 131447 656759 664900 326528
 694736 694914  88174 706856 724141 654994 671472 284971 651080 672517
 671681 486240 738299 694423 717425 701695 640437]",[1 0 0 1 1 0 1 1 1 1 0 0 1 1 0 0 0 1 1 0 0 1 0 0 0 0 0],"[ 0.6    0.5    0.46   0.22   0.92   0.264  0.143  0.025  0.7    0.9    0.4
  0.9    0.688  0.67   0.51   0.536  0.333  0.21   0.7    0.4    0.255  0.4
  0.51   0.55   0.3    0.525  0.5  ]","[1992 1993 1999 1999 2000 2000 2001 2002 2003 2003 2004 2005 2005 2006 2007
 2007 2008 2010 2011 2012 2012 2012 2013 2013 2014 2015 2015]","[ 2018.  1999.  2009.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.  2008.  2018.  2018.  2011.  2018.  2018.  2018.
  2018.  2018.  2018.  2018.  2018.  2018.  2018.]",27,12,15,0.4444444444444444,0.5555555555555556,4,23,0.14814814814814814,0.8518518518518519,0.4858888888888889,1,1992-01,2015-01,2018-01
377329,[668976],[0],[ 0.333],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.33299999999999996,1,2014-01,2014-01,2018-01
410100,[522235],[1],[ 0.333],[2000],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.33299999999999996,1,2000-01,2000-01,2018-01
115185,[644063],[1],[ 0.04],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.04,1,2015-01,2015-01,2018-01
508409,[665419 415494],[0 1],[ 0.65  0.25],[2014 2014],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.45,1,2014-01,2014-01,2018-01
82427,[703691],[1],[ 0.257],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.257,1,2014-01,2014-01,2018-01
82428,[735096],[0],[ 0.98],[2012],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.98,1,2012-01,2012-01,2018-01
410109,[689600 291208],[1 1],[ 1.  1.],[2011 2011],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,1.0,1,2011-01,2011-01,2018-01
344572,[710777],[0],[ 1.],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2015-01,2015-01,2018-01
508415,[635323],[0],[ 0.6],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.6,1,2014-01,2014-01,2018-01
442883,[275476 673041 668711 662150 640225],[1 1 1 1 1],[ 1.     0.6    0.481  1.     0.5  ],[2000 2001 2004 2005 2015],[ 2018.  2018.  2018.  2018.  2018.],5,5,0,1.0,0.0,0,5,0.0,1.0,0.7162,1,2000-01,2015-01,2018-01
16900,[37927],[1],[ 1.],[1999],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,1999-01,1999-01,2018-01
279043,[645924],[1],[ 0.3],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.3,1,2014-01,2014-01,2018-01
147976,[728793 714236 366212 704391],[1 0 1 0],[ 0.255  0.3    0.27   0.3  ],[2014 2014 2014 2015],[ 2018.  2018.  2018.  2018.],4,2,2,0.5,0.5,0,4,0.0,1.0,0.28125,1,2014-01,2015-01,2018-01
82442,[374167 628584 237797],[1 0 1],[ 1.   0.7  1. ],[2013 2014 2014],[ 2018.  2018.  2018.],3,2,1,0.6666666666666666,0.3333333333333333,0,3,0.0,1.0,0.9,1,2013-01,2014-01,2018-01
508426,[738942],[0],[ 0.51],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.51,1,2014-01,2014-01,2018-01
246289,[700638 650479 640255 649453],[0 0 0 0],[ 0.3   0.4   0.15  0.19],[1995 1998 2001 2002],[ 2018.  2018.  2004.  2018.],4,0,4,0.0,1.0,1,3,0.25,0.75,0.26,1,1995-01,2002-01,2018-01
279058,[701454],[1],[ 0.625],[2008],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.625,1,2008-01,2008-01,2018-01
49682,[701258],[1],[ 0.5],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,1,2015-01,2015-01,2018-01
180759,[651607],[1],[ 0.3],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.3,1,2015-01,2015-01,2018-01
82460,[100773],[1],[ 0.5],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,1,2014-01,2014-01,2018-01
311838,[22822],[1],[ 0.23],[2011],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.23,1,2011-01,2011-01,2018-01
115232,[202005],[1],[ 0.05],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.05,1,2015-01,2015-01,2018-01
82468,[443711],[1],[ 1.],[2008],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2008-01,2008-01,2018-01
410149,[707362 632224  73599  61671 629533],[1 0 1 1 1],[ 1.     0.047  1.     1.     1.   ],[1984 1987 1990 2001 2014],[ 2018.  2018.  2018.  2018.  2018.],5,4,1,0.8,0.2,0,5,0.0,1.0,0.8093999999999999,1,1984-01,2014-01,2018-01
49703,[708499 633866 738916 661981],[0 0 0 1],[ 0.5  1.   1.   0.5],[2007 2013 2014 2015],[ 2018.  2018.  2018.  2018.],4,1,3,0.25,0.75,0,4,0.0,1.0,0.75,1,2007-01,2015-01,2018-01
410152,[711987],[0],[ 0.06],[2002],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.06,1,2002-01,2002-01,2018-01
180777,[213917],[1],[ 0.5],[2011],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,1,2011-01,2011-01,2018-01
508459,[707795],[1],[ 0.6],[2011],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.6,1,2011-01,2011-01,2018-01
82477,[254273],[1],[ 0.2],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.2,1,2015-01,2015-01,2018-01
180782,[652694],[1],[ 0.4],[1993],[ 2011.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.4,1,1993-01,1993-01,2011-01
377391,[624382],[0],[ 1.],[2013],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2013-01,2013-01,2018-01
148016,[639150 705629],[1 1],[ 0.05  0.51],[1999 2000],[ 2007.  2008.],2,2,0,1.0,0.0,2,0,1.0,0.0,0.28,1,1999-01,2000-01,2007-01
180785,[203409],[1],[ 0.9],[1988],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.9,1,1988-01,1988-01,2018-01
311857,[695008 655826],[0 0],[ 0.125  0.5  ],[1997 2006],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.3125,1,1997-01,2006-01,2018-01
115251,[88164],[1],[ 0.08],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.08,1,2012-01,2012-01,2018-01
180788,[682597 692089],[0 0],[ 0.38  0.8 ],[2005 2006],[ 2010.  2018.],2,0,2,0.0,1.0,1,1,0.5,0.5,0.5900000000000001,1,2005-01,2006-01,2010-01
180789,[723800],[0],[ 0.707],[2005],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.7070000000000001,1,2005-01,2005-01,2018-01
410164,[728122],[0],[ 0.95],[2006],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.95,1,2006-01,2006-01,2018-01
115255,[658420],[1],[ 0.003],[2010],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.003,1,2010-01,2010-01,2018-01
475704,[685090],[1],[ 0.25],[2003],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.25,1,2003-01,2003-01,2018-01
49717,[635000],[0],[ 0.19],[2013],[ 2014.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.19,1,2013-01,2013-01,2014-01
475702,[658522 697235 706530],[1 0 0],[ 0.071  0.5    1.   ],[2013 2014 2015],[ 2018.  2018.  2018.],3,1,2,0.3333333333333333,0.6666666666666666,0,3,0.0,1.0,0.5236666666666666,1,2013-01,2015-01,2018-01
246331,[720395],[1],[ 0.5],[2007],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,1,2007-01,2007-01,2018-01
344636,[712837 696316],[0 0],[ 1.  1.],[2004 2012],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,1.0,1,2004-01,2012-01,2018-01
377405,[724386],[0],[ 0.51],[1999],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.51,1,1999-01,1999-01,2018-01
344637,"[700182 721966 635954 719122 660882 688530 725644 711733 646991 645757
 250679 356094]",[0 0 0 0 0 0 1 1 0 0 1 1],"[ 0.013  1.     0.064  0.241  1.     0.193  0.25   1.     1.     0.202
  0.143  1.   ]",[2000 2005 2008 2011 2012 2012 2013 2013 2013 2013 2013 2015],"[ 2018.  2018.  2018.  2018.  2015.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.]",12,4,8,0.3333333333333333,0.6666666666666666,1,11,0.08333333333333333,0.9166666666666666,0.5088333333333334,1,2000-01,2015-01,2018-01
49726,[737429],[1],[ 0.1],[2010],[ 2013.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.1,1,2010-01,2010-01,2013-01
311872,[699780 734453],[0 1],[ 1.   0.2],[2010 2014],[ 2014.  2018.],2,1,1,0.5,0.5,1,1,0.5,0.5,0.6,1,2010-01,2014-01,2014-01
410172,[699851 464427],[1 1],[ 0.51  1.  ],[2013 2014],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.755,1,2013-01,2014-01,2018-01
16959,[296447],[1],[ 1.],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2014-01,2014-01,2018-01
311875,[644762 642046],[0 0],[ 0.52  0.2 ],[2003 2015],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.36,1,2003-01,2015-01,2018-01
410175,[630870],[0],[ 0.35],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.35,1,2014-01,2014-01,2018-01
246342,[727403 703872  63824 689198 153103 726451 659265 727228],[0 1 1 1 1 0 0 0],[ 0.92   1.     0.167  0.6    1.     0.2    0.2    0.434],[1994 2002 2005 2007 2010 2011 2011 2013],[ 2018.  2018.  2018.  2007.  2018.  2018.  2018.  2018.],8,4,4,0.5,0.5,1,7,0.125,0.875,0.565125,1,1994-01,2013-01,2018-01
82505,[ 82505 286693 732982],[1 1 1],[ 1.     1.     0.333],[1996 1997 1999],[ 2018.  2018.  2018.],3,3,0,1.0,0.0,0,3,0.0,1.0,0.7776666666666667,1,1996-01,1999-01,2018-01
246345,[140780 681640],[1 1],[ 0.05  0.96],[2000 2007],[ 2018.  2013.],2,2,0,1.0,0.0,1,1,0.5,0.5,0.505,1,2000-01,2007-01,2018-01
16974,[170023],[1],[ 0.05],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.05,1,2012-01,2012-01,2018-01
508496,[347082 400500  72517 249659 721336 690031],[1 1 1 1 1 1],[ 0.333  0.712  1.     1.     1.     0.84 ],[1995 1999 2004 2008 2011 2011],[ 2018.  2018.  2018.  2018.  2018.  2018.],6,6,0,1.0,0.0,0,6,0.0,1.0,0.8141666666666666,1,1995-01,2011-01,2018-01
377425,[657022 684080],[0 0],[ 0.01  0.99],[2011 2015],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.5,1,2011-01,2015-01,2018-01
82512,[56673],[1],[ 0.05],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.05,1,2012-01,2012-01,2018-01
250865,[700233],[1],[ 0.8],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.8,1,2014-01,2014-01,2018-01
246360,[727010 682984],[1 1],[ 0.99  0.01],[2006 2008],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.5,1,2006-01,2008-01,2018-01
148056,[695913],[1],[ 1.],[2009],[ 2010.],1,1,0,1.0,0.0,1,0,1.0,0.0,1.0,1,2009-01,2009-01,2010-01
213594,[271963 701492 685656],[1 0 0],[ 1.   0.5  1. ],[2008 2015 2015],[ 2018.  2018.  2018.],3,1,2,0.3333333333333333,0.6666666666666666,0,3,0.0,1.0,0.8333333333333334,1,2008-01,2015-01,2018-01
475736,[664988],[0],[ 0.2],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.2,1,2014-01,2014-01,2018-01
475740,[730303],[0],[ 0.8],[2001],[ 2005.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.8,1,2001-01,2001-01,2005-01
16986,[733021],[1],[ 1.],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2015-01,2015-01,2018-01
82526,[375939],[1],[ 1.],[2004],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2004-01,2004-01,2018-01
250867,[625748 629724 472658],[0 0 1],[ 0.01  0.49  0.6 ],[2011 2012 2014],[ 2018.  2018.  2018.],3,1,2,0.3333333333333333,0.6666666666666666,0,3,0.0,1.0,0.3666666666666667,1,2011-01,2014-01,2018-01
344673,[402774],[1],[ 1.],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2012-01,2012-01,2018-01
213603,[632748 667757],[1 0],[ 0.4   0.75],[1999 2004],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.575,1,1999-01,2004-01,2018-01
115299,[365683 704284],[1 1],[ 0.3  0.1],[2004 2012],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.2,1,2004-01,2012-01,2018-01
115303,[693257],[1],[ 0.2],[2009],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.2,1,2009-01,2009-01,2018-01
377448,[677515],[1],[ 0.02],[2011],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.02,1,2011-01,2011-01,2018-01
311915,[699906],[1],[ 0.8],[2002],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.8,1,2002-01,2002-01,2018-01
311917,[686347],[0],[ 0.15],[2012],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.15,1,2012-01,2012-01,2018-01
49774,[652804],[1],[ 0.1],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.1,1,2014-01,2014-01,2018-01
148079,[480785  48970],[1 1],[ 0.13   0.433],[2010 2010],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.2815,1,2010-01,2010-01,2018-01
311924,[677587],[0],[ 0.013],[2006],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.013000000000000001,1,2006-01,2006-01,2018-01
115317,[510509],[1],[ 1.],[2010],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2010-01,2010-01,2018-01
442996,[664345 369114],[1 1],[ 0.323  0.981],[2014 2014],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.6519999999999999,1,2014-01,2014-01,2018-01
49781,[734829],[1],[ 0.5],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,1,2015-01,2015-01,2018-01
508536,[667283 720726 276587],[0 0 1],[ 0.99  0.25  1.  ],[2013 2014 2014],[ 2018.  2018.  2018.],3,1,2,0.3333333333333333,0.6666666666666666,0,3,0.0,1.0,0.7466666666666667,1,2013-01,2014-01,2018-01
377467,[127942],[1],[ 1.],[2001],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2001-01,2001-01,2018-01
148092,[699776 672786],[0 1],[ 0.4   0.05],[2009 2011],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.225,1,2009-01,2011-01,2018-01
311931,[730699],[1],[ 0.25],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.25,1,2013-01,2013-01,2018-01
508541,[53554],[1],[ 0.463],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.46299999999999997,1,2013-01,2013-01,2018-01
475775,[719686 334842 485092 672033 397174 701961],[0 1 1 1 1 0],[ 0.477  0.125  0.364  0.4    0.248  0.098],[2002 2008 2012 2014 2014 2015],[ 2018.  2018.  2018.  2018.  2018.  2018.],6,4,2,0.6666666666666666,0.3333333333333333,0,6,0.0,1.0,0.2853333333333334,1,2002-01,2015-01,2018-01
443008,[664189  25326],[0 1],[ 0.25  0.5 ],[2014 2015],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.375,1,2014-01,2015-01,2018-01
180866,[659665],[1],[ 0.25],[1999],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.25,1,1999-01,1999-01,2018-01
316003,[326143],[1],[ 0.01],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.01,1,2015-01,2015-01,2018-01
311941,[713275 709498],[0 1],[ 0.7   0.35],[2010 2013],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.5249999999999999,1,2010-01,2013-01,2018-01
246409,[711124],[1],[ 1.],[2001],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2001-01,2001-01,2018-01
17034,[103524 711410 699202 637294 733998 663275],[1 1 0 0 0 1],[ 0.02   0.9    0.51   0.1    0.212  0.019],[1999 2004 2008 2011 2013 2014],[ 2018.  2010.  2018.  2018.  2018.  2018.],6,3,3,0.5,0.5,1,5,0.16666666666666666,0.8333333333333334,0.29350000000000004,1,1999-01,2014-01,2018-01
115339,[655982],[1],[ 0.25],[2007],[ 2013.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.25,1,2007-01,2007-01,2013-01
148107,[48991],[1],[ 0.2],[2008],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.2,1,2008-01,2008-01,2018-01
475786,[708276  93485],[0 1],[ 0.1  0.3],[2009 2010],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.2,1,2009-01,2010-01,2018-01
508555,[521189],[1],[ 0.143],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.14300000000000002,1,2013-01,2013-01,2018-01
148111,[709512],[0],[ 0.95],[1999],[ 2008.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.95,1,1999-01,1999-01,2008-01
311945,[242129],[1],[ 1.],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2014-01,2014-01,2018-01
115346,[630057],[1],[ 0.819],[1984],[ 2007.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.8190000000000001,1,1984-01,1984-01,2007-01
82579,[623294],[1],[ 0.333],[2007],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.33299999999999996,1,2007-01,2007-01,2018-01
410261,[80830],[1],[ 0.425],[1998],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.425,1,1998-01,1998-01,2018-01
377493,[736976],[0],[ 0.1],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.1,1,2014-01,2014-01,2018-01
82585,[135773 718226 707024 666838],[1 1 0 0],[ 0.001  0.49   0.333  0.5  ],[2011 2012 2012 2013],[ 2018.  2018.  2018.  2018.],4,2,2,0.5,0.5,0,4,0.0,1.0,0.33099999999999996,1,2011-01,2013-01,2018-01
246426,[737820 729981 636961],[0 0 1],[ 0.5    0.077  0.8  ],[1998 2000 2003],[ 2012.  2018.  2018.],3,1,2,0.3333333333333333,0.6666666666666666,1,2,0.3333333333333333,0.6666666666666666,0.459,1,1998-01,2003-01,2012-01
213657,[50002],[1],[ 1.],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2015-01,2015-01,2018-01
443036,[342028],[1],[ 0.45],[1998],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.45,1,1998-01,1998-01,2018-01
508572,[723984],[1],[ 0.7],[2006],[ 2015.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.7,1,2006-01,2006-01,2015-01
508574,[724251],[0],[ 1.],[2011],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2011-01,2011-01,2018-01
49821,[372611],[1],[ 0.109],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.109,1,2012-01,2012-01,2018-01
344736,[738629 678504 169991 388366 650816 698400],[1 1 1 1 1 1],[ 1.     0.2    0.067  0.3    0.486  0.275],[1993 1994 2002 2006 2009 2010],[ 2018.  2018.  2018.  2018.  2018.  2018.],6,6,0,1.0,0.0,0,6,0.0,1.0,0.38799999999999996,1,1993-01,2010-01,2018-01
213667,[296233],[1],[ 0.7],[2000],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.7,1,2000-01,2000-01,2018-01
82597,[626412 701411 737461 737461 652422 647815 640744],[0 0 0 0 0 0 0],[ 0.05  1.    0.5   0.5   1.    1.    1.  ],[2014 2015 2015 2015 2015 2015 2015],[ 2018.  2015.  2018.  2018.  2018.  2018.  2018.],7,0,7,0.0,1.0,1,6,0.14285714285714285,0.8571428571428571,0.7214285714285714,1,2014-01,2015-01,2018-01
311976,[36291],[1],[ 0.167],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.16699999999999998,1,2015-01,2015-01,2018-01
49834,[ 51621 700845 655018 226130 699631 661891  34294 631332],[1 0 1 1 0 1 1 0],[ 0.238  0.11   0.25   0.025  0.05   0.05   0.05   0.4  ],[1994 1995 1997 1997 1998 1999 2000 2006],[ 2018.  2018.  2014.  2018.  2010.  2014.  2018.  2018.],8,5,3,0.625,0.375,3,5,0.375,0.625,0.146625,1,1994-01,2006-01,2018-01
148145,[515754],[1],[ 0.265],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.265,1,2014-01,2014-01,2018-01
475827,[711663 641601 623315 323305 686177],[0 0 1 1 0],[ 0.044  0.04   0.017  1.     0.51 ],[2000 2000 2004 2012 2014],[ 2013.  2018.  2018.  2018.  2018.],5,2,3,0.4,0.6,1,4,0.2,0.8,0.3222,1,2000-01,2014-01,2013-01
410292,[734904 728290 709659],[0 1 0],[ 0.5    0.157  0.141],[2009 2010 2012],[ 2018.  2018.  2018.],3,1,2,0.3333333333333333,0.6666666666666666,0,3,0.0,1.0,0.266,1,2009-01,2012-01,2018-01
148147,[707311 688072 718588 636268 632586],[1 0 1 0 1],[ 0.78   0.29   0.55   0.172  0.51 ],[2009 2010 2012 2012 2015],[ 2018.  2018.  2018.  2018.  2018.],5,3,2,0.6,0.4,0,5,0.0,1.0,0.46040000000000003,1,2009-01,2015-01,2018-01
17078,[220201],[1],[ 0.472],[1994],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.47200000000000003,1,1994-01,1994-01,2018-01
475831,[680932],[1],[ 0.33],[2008],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.33,1,2008-01,2008-01,2018-01
82616,[665266],[1],[ 0.5],[1998],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,1,1998-01,1998-01,2018-01
213689,[103729],[1],[ 0.5],[2008],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,1,2008-01,2008-01,2018-01
120626,[679330],[1],[ 0.67],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.67,1,2014-01,2014-01,2018-01
148154,[739277],[0],[ 0.059],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.059000000000000004,1,2015-01,2015-01,2018-01
246460,[688152 647488],[0 0],[ 0.7  0.7],[2014 2015],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.7,1,2014-01,2015-01,2018-01
17085,[708805 698348 712875 659881],[1 0 0 0],[ 1.   0.8  0.4  1. ],[2001 2010 2012 2015],[ 2018.  2018.  2018.  2018.],4,1,3,0.25,0.75,0,4,0.0,1.0,0.8,1,2001-01,2015-01,2018-01
17086,[225601],[1],[ 0.],[2000],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.0,1,2000-01,2000-01,2018-01
115390,[715904],[0],[ 1.],[2008],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2008-01,2008-01,2018-01
475838,[684350],[0],[ 0.12],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.12,1,2015-01,2015-01,2018-01
49865,[706118],[1],[ 0.71],[2011],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.71,1,2011-01,2011-01,2018-01
312009,[667504],[1],[ 1.],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2014-01,2014-01,2018-01
279242,[734391],[1],[ 0.9],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.9,1,2015-01,2015-01,2018-01
148173,[19096],[1],[ 1.],[2000],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2000-01,2000-01,2018-01
148175,[627835],[0],[ 1.],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2015-01,2015-01,2018-01
443088,[714405],[1],[ 0.4],[1998],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.4,1,1998-01,1998-01,2018-01
246481,[699362 665844 650892],[0 0 0],[ 0.9  0.5  0.3],[2013 2014 2014],[ 2018.  2018.  2018.],3,0,3,0.0,1.0,0,3,0.0,1.0,0.5666666666666667,1,2013-01,2014-01,2018-01
475857,[699596],[0],[ 0.99],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.99,1,2015-01,2015-01,2018-01
279251,[721160 712261 676820 714371 712664  28225 648205 713751 688320],[0 1 0 0 0 1 0 0 0],[ 0.46   0.98   0.017  0.011  0.011  0.5    1.     0.01   0.3  ],[1993 2004 2011 2012 2012 2012 2014 2015 2015],[ 2018.  2009.  2018.  2018.  2018.  2018.  2018.  2018.  2018.],9,2,7,0.2222222222222222,0.7777777777777778,1,8,0.1111111111111111,0.8888888888888888,0.3654444444444444,1,1993-01,2015-01,2018-01
