EID,WZCODE,RECRNUM,RECDATE,RECRUIT_CNT,RECRUIT_WZCODE_CNT,RECRUIT_RECRNUM_AVG,RECRUIT_RECRNUM_SUM,RECRUIT_RECRNUM_MAX,RECRUIT_RECRNUM_MIN,RECRUIT_FIRST_TIME,RECRUIT_END_TIME
281604.0,['ZP03' 'ZP02'],[ 3.  1.],['2015-03' '2015-03'],2,2,2.0,4.0,3.0,1.0,2015-03,2015-03
347141.0,['ZP01' 'ZP03'],[  2.  23.],['2015-01' '2015-02'],2,2,12.5,25.0,23.0,2.0,2015-01,2015-02
52231.0,['ZP01' 'ZP03' 'ZP02'],[ 25.65832396  25.65832396   3.        ],['2014-09' '2014-12' '2015-06'],3,3,18.10554930633671,54.31664791901012,25.65832395950506,3.0,2014-09,2015-06
150536.0,['ZP03' 'ZP02'],[ 25.65832396  12.        ],['2014-10' '2015-05'],2,2,18.82916197975253,37.65832395950506,25.65832395950506,12.0,2014-10,2015-05
478217.0,['ZP02'],[ 1.],['2015-04'],1,1,1.0,1.0,1.0,1.0,2015-04,2015-04
412686.0,['ZP02'],[ 8.],['2015-07'],1,1,8.0,8.0,8.0,8.0,2015-07,2015-07
445457.0,['ZP03'],[ 9.],['2015-06'],1,1,9.0,9.0,9.0,9.0,2015-06,2015-06
19474.0,['ZP02'],[ 25.65832396],['2014-11'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-11,2014-11
183314.0,['ZP01'],[ 1.],['2015-03'],1,1,1.0,1.0,1.0,1.0,2015-03,2015-03
183315.0,['ZP03'],[ 7.],['2015-08'],1,1,7.0,7.0,7.0,7.0,2015-08,2015-08
379926.0,['ZP02'],[ 25.65832396],['2014-09'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-09,2014-09
314391.0,['ZP03'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
150552.0,['ZP03' 'ZP02'],[ 25.65832396  25.65832396],['2014-12' '2014-12'],2,2,25.65832395950506,51.31664791901012,25.65832395950506,25.65832395950506,2014-12,2014-12
19484.0,['ZP03' 'ZP02'],[ 20.  12.],['2015-04' '2015-08'],2,2,16.0,32.0,20.0,12.0,2015-04,2015-08
314397.0,['ZP03'],[ 16.],['2015-08'],1,1,16.0,16.0,16.0,16.0,2015-08,2015-08
511010.0,['ZP03' 'ZP02'],[  3.  24.],['2015-05' '2015-08'],2,2,13.5,27.0,24.0,3.0,2015-05,2015-08
248871.0,['ZP02'],[ 14.],['2015-08'],1,1,14.0,14.0,14.0,14.0,2015-08,2015-08
52266.0,['ZP03'],[ 20.],['2015-08'],1,1,20.0,20.0,20.0,20.0,2015-08,2015-08
445482.0,['ZP02'],[ 2.],['2015-08'],1,1,2.0,2.0,2.0,2.0,2015-08,2015-08
216109.0,['ZP03' 'ZP02'],[ 4.  8.],['2015-06' '2015-08'],2,2,6.0,12.0,8.0,4.0,2015-06,2015-08
511024.0,['ZP02'],[ 9.],['2015-03'],1,1,9.0,9.0,9.0,9.0,2015-03,2015-03
117809.0,['ZP02'],[ 15.],['2015-04'],1,1,15.0,15.0,15.0,15.0,2015-04,2015-04
281649.0,['ZP02'],[ 1.],['2015-08'],1,1,1.0,1.0,1.0,1.0,2015-08,2015-08
117811.0,['ZP03' 'ZP02'],[  8.  11.],['2015-01' '2015-08'],2,2,9.5,19.0,11.0,8.0,2015-01,2015-08
19508.0,['ZP02'],[ 6.],['2015-08'],1,1,6.0,6.0,6.0,6.0,2015-08,2015-08
314422.0,['ZP03'],[ 6.],['2015-05'],1,1,6.0,6.0,6.0,6.0,2015-05,2015-05
117815.0,['ZP02'],[ 2.],['2015-01'],1,1,2.0,2.0,2.0,2.0,2015-01,2015-01
248888.0,['ZP02' 'ZP03'],[ 130.   20.],['2015-08' '2015-08'],2,2,75.0,150.0,130.0,20.0,2015-08,2015-08
248889.0,['ZP01' 'ZP03'],[ 4.  4.],['2015-01' '2015-08'],2,2,4.0,8.0,4.0,4.0,2015-01,2015-08
379964.0,['ZP03'],[ 11.],['2015-08'],1,1,11.0,11.0,11.0,11.0,2015-08,2015-08
314429.0,['ZP03' 'ZP02'],[ 25.65832396   6.        ],['2014-12' '2015-08'],2,2,15.82916197975253,31.65832395950506,25.65832395950506,6.0,2014-12,2015-08
216125.0,['ZP03'],[ 1.],['2015-04'],1,1,1.0,1.0,1.0,1.0,2015-04,2015-04
183359.0,['ZP03' 'ZP02'],[ 25.65832396  25.65832396],['2014-11' '2014-12'],2,2,25.65832395950506,51.31664791901012,25.65832395950506,25.65832395950506,2014-11,2014-12
379965.0,['ZP02'],[ 8.],['2015-08'],1,1,8.0,8.0,8.0,8.0,2015-08,2015-08
216129.0,['ZP01' 'ZP02'],[  1.  40.],['2015-01' '2015-08'],2,2,20.5,41.0,40.0,1.0,2015-01,2015-08
183362.0,['ZP03'],[ 25.65832396],['2014-11'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-11,2014-11
445507.0,['ZP01'],[ 1.],['2015-05'],1,1,1.0,1.0,1.0,1.0,2015-05,2015-05
19521.0,['ZP02' 'ZP03'],[ 33.   6.],['2015-06' '2015-07'],2,2,19.5,39.0,33.0,6.0,2015-06,2015-07
281669.0,['ZP02' 'ZP03'],[ 28.  35.],['2015-07' '2015-08'],2,2,31.5,63.0,35.0,28.0,2015-07,2015-08
511046.0,['ZP03'],[ 20.],['2015-08'],1,1,20.0,20.0,20.0,20.0,2015-08,2015-08
478284.0,['ZP02'],[ 3.],['2015-05'],1,1,3.0,3.0,3.0,3.0,2015-05,2015-05
511052.0,['ZP02' 'ZP01'],[ 59.   4.],['2015-08' '2015-08'],2,2,31.5,63.0,59.0,4.0,2015-08,2015-08
248912.0,['ZP02'],[ 1.],['2015-04'],1,1,1.0,1.0,1.0,1.0,2015-04,2015-04
52305.0,['ZP03' 'ZP02'],[ 15.  84.],['2015-04' '2015-08'],2,2,49.5,99.0,84.0,15.0,2015-04,2015-08
117842.0,['ZP03' 'ZP02'],[ 187.  309.],['2015-08' '2015-08'],2,2,248.0,496.0,309.0,187.0,2015-08,2015-08
511060.0,['ZP03' 'ZP02'],[  8.  15.],['2015-04' '2015-08'],2,2,11.5,23.0,15.0,8.0,2015-04,2015-08
183381.0,['ZP01' 'ZP02'],[ 25.65832396  13.        ],['2014-12' '2015-06'],2,2,19.32916197975253,38.65832395950506,25.65832395950506,13.0,2014-12,2015-06
85078.0,['ZP02'],[ 10.],['2015-02'],1,1,10.0,10.0,10.0,10.0,2015-02,2015-02
248919.0,['ZP03'],[ 13.],['2015-05'],1,1,13.0,13.0,13.0,13.0,2015-05,2015-05
19542.0,['ZP02' 'ZP03'],[ 13.   6.],['2015-06' '2015-08'],2,2,9.5,19.0,13.0,6.0,2015-06,2015-08
445529.0,['ZP01' 'ZP03'],[ 17.  19.],['2015-08' '2015-08'],2,2,18.0,36.0,19.0,17.0,2015-08,2015-08
85082.0,['ZP01'],[ 2.],['2015-04'],1,1,2.0,2.0,2.0,2.0,2015-04,2015-04
314460.0,['ZP02'],[ 19.],['2015-08'],1,1,19.0,19.0,19.0,19.0,2015-08,2015-08
347230.0,['ZP01' 'ZP03'],[ 25.65832396  25.65832396],['2014-09' '2014-10'],2,2,25.65832395950506,51.31664791901012,25.65832395950506,25.65832395950506,2014-09,2014-10
347231.0,['ZP02'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
379998.0,['ZP03'],[ 21.],['2015-08'],1,1,21.0,21.0,21.0,21.0,2015-08,2015-08
511074.0,['ZP02' 'ZP03'],[  9.  11.],['2015-01' '2015-02'],2,2,10.0,20.0,11.0,9.0,2015-01,2015-02
248931.0,['ZP02'],[ 3.],['2015-08'],1,1,3.0,3.0,3.0,3.0,2015-08,2015-08
281700.0,['ZP01' 'ZP02'],[ 25.65832396  31.        ],['2014-09' '2015-08'],2,2,28.32916197975253,56.65832395950506,31.0,25.65832395950506,2014-09,2015-08
427225.0,['ZP03' 'ZP02'],[ 32.  37.],['2015-08' '2015-08'],2,2,34.5,69.0,37.0,32.0,2015-08,2015-08
493133.0,['ZP03' 'ZP02'],[ 12.  14.],['2015-08' '2015-08'],2,2,13.0,26.0,14.0,12.0,2015-08,2015-08
281704.0,['ZP03' 'ZP02'],[  9.  22.],['2015-08' '2015-08'],2,2,15.5,31.0,22.0,9.0,2015-08,2015-08
314473.0,['ZP01' 'ZP03'],[  2.  11.],['2015-03' '2015-07'],2,2,6.5,13.0,11.0,2.0,2015-03,2015-07
445546.0,['ZP03'],[ 1.],['2015-05'],1,1,1.0,1.0,1.0,1.0,2015-05,2015-05
216174.0,['ZP01' 'ZP03' 'ZP02'],[ 25.65832396   5.          70.        ],['2014-10' '2015-07' '2015-08'],3,3,33.55277465316835,100.65832395950505,70.0,5.0,2014-10,2015-08
183407.0,['ZP02'],[ 51.],['2015-04'],1,1,51.0,51.0,51.0,51.0,2015-04,2015-04
511088.0,['ZP01'],[ 1.],['2015-08'],1,1,1.0,1.0,1.0,1.0,2015-08,2015-08
380018.0,['ZP03' 'ZP01'],[ 5.  8.],['2015-03' '2015-05'],2,2,6.5,13.0,8.0,5.0,2015-03,2015-05
347251.0,['ZP02' 'ZP03'],[ 4.  2.],['2015-07' '2015-08'],2,2,3.0,6.0,4.0,2.0,2015-07,2015-08
150644.0,['ZP03'],[ 5.],['2015-03'],1,1,5.0,5.0,5.0,5.0,2015-03,2015-03
150645.0,['ZP03' 'ZP02'],[  3.  18.],['2015-07' '2015-08'],2,2,10.5,21.0,18.0,3.0,2015-07,2015-08
281717.0,['ZP02'],[ 18.],['2015-07'],1,1,18.0,18.0,18.0,18.0,2015-07,2015-07
216185.0,['ZP03'],[ 25.65832396],['2014-11'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-11,2014-11
281722.0,['ZP01' 'ZP03' 'ZP02'],[  3.  31.  33.],['2015-07' '2015-08' '2015-08'],3,3,22.333333333333332,67.0,33.0,3.0,2015-07,2015-08
380026.0,['ZP01'],[ 16.],['2015-08'],1,1,16.0,16.0,16.0,16.0,2015-08,2015-08
19580.0,['ZP02' 'ZP03'],[ 8.  2.],['2015-03' '2015-08'],2,2,5.0,10.0,8.0,2.0,2015-03,2015-08
248957.0,['ZP02'],[ 25.65832396],['2014-11'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-11,2014-11
85118.0,['ZP01' 'ZP03'],[ 25.65832396  25.65832396],['2014-10' '2014-12'],2,2,25.65832395950506,51.31664791901012,25.65832395950506,25.65832395950506,2014-10,2014-12
380029.0,['ZP01'],[ 5.],['2015-01'],1,1,5.0,5.0,5.0,5.0,2015-01,2015-01
445564.0,['ZP03' 'ZP02'],[ 4.  3.],['2015-04' '2015-04'],2,2,3.5,7.0,4.0,3.0,2015-04,2015-04
511100.0,['ZP03'],[ 6.],['2015-08'],1,1,6.0,6.0,6.0,6.0,2015-08,2015-08
19579.0,['ZP03'],[ 6.],['2015-08'],1,1,6.0,6.0,6.0,6.0,2015-08,2015-08
52360.0,['ZP01'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
117898.0,['ZP02' 'ZP03'],[ 10.  17.],['2015-04' '2015-06'],2,2,13.5,27.0,17.0,10.0,2015-04,2015-06
117899.0,['ZP02'],[ 82.],['2015-01'],1,1,82.0,82.0,82.0,82.0,2015-01,2015-01
150667.0,['ZP02'],[ 15.],['2015-08'],1,1,15.0,15.0,15.0,15.0,2015-08,2015-08
347278.0,['ZP01' 'ZP03' 'ZP02'],[ 25.65832396   6.          11.        ],['2014-12' '2015-08' '2015-08'],3,3,14.21944131983502,42.65832395950506,25.65832395950506,6.0,2014-12,2015-08
511119.0,['ZP01'],[ 2.],['2015-01'],1,1,2.0,2.0,2.0,2.0,2015-01,2015-01
117902.0,['ZP02'],[ 107.],['2015-06'],1,1,107.0,107.0,107.0,107.0,2015-06,2015-06
347282.0,['ZP01' 'ZP02'],[ 25.65832396  34.        ],['2014-11' '2015-08'],2,2,29.82916197975253,59.65832395950506,34.0,25.65832395950506,2014-11,2015-08
183443.0,['ZP01' 'ZP02'],[ 25.65832396   8.        ],['2014-10' '2015-08'],2,2,16.82916197975253,33.65832395950506,25.65832395950506,8.0,2014-10,2015-08
380050.0,['ZP02' 'ZP03'],[ 135.   37.],['2015-08' '2015-08'],2,2,86.0,172.0,135.0,37.0,2015-08,2015-08
380053.0,['ZP02'],[ 25.65832396],['2014-11'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-11,2014-11
52374.0,['ZP01'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
445591.0,['ZP02'],[ 23.],['2015-08'],1,1,23.0,23.0,23.0,23.0,2015-08,2015-08
445592.0,['ZP03' 'ZP02' 'ZP01'],[ 8.  7.  1.],['2015-08' '2015-08' '2015-08'],3,3,5.333333333333333,16.0,8.0,1.0,2015-08,2015-08
347289.0,['ZP02' 'ZP01'],[ 17.   2.],['2015-08' '2015-08'],2,2,9.5,19.0,17.0,2.0,2015-08,2015-08
183444.0,['ZP03' 'ZP02'],[ 6.  8.],['2015-08' '2015-08'],2,2,7.0,14.0,8.0,6.0,2015-08,2015-08
445597.0,['ZP02' 'ZP01'],[ 4.  2.],['2015-05' '2015-07'],2,2,3.0,6.0,4.0,2.0,2015-05,2015-07
314526.0,['ZP01' 'ZP02'],[   2.  113.],['2015-07' '2015-08'],2,2,57.5,115.0,113.0,2.0,2015-07,2015-08
183457.0,['ZP02'],[ 6.],['2015-07'],1,1,6.0,6.0,6.0,6.0,2015-07,2015-07
380065.0,['ZP02'],[ 13.],['2015-08'],1,1,13.0,13.0,13.0,13.0,2015-08,2015-08
478373.0,['ZP02'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
216229.0,['ZP01' 'ZP02'],[ 25.65832396   9.        ],['2014-12' '2015-07'],2,2,17.32916197975253,34.65832395950506,25.65832395950506,9.0,2014-12,2015-07
281767.0,['ZP03' 'ZP02'],[ 25.65832396  38.        ],['2014-10' '2015-06'],2,2,31.82916197975253,63.65832395950506,38.0,25.65832395950506,2014-10,2015-06
231851.0,['ZP02'],[ 6.],['2015-08'],1,1,6.0,6.0,6.0,6.0,2015-08,2015-08
199287.0,['ZP03'],[ 9.],['2015-08'],1,1,9.0,9.0,9.0,9.0,2015-08,2015-08
216234.0,['ZP02' 'ZP03'],[ 9.  5.],['2015-07' '2015-08'],2,2,7.0,14.0,9.0,5.0,2015-07,2015-08
85165.0,['ZP02'],[ 23.],['2015-08'],1,1,23.0,23.0,23.0,23.0,2015-08,2015-08
150702.0,['ZP02'],[ 3.],['2015-04'],1,1,3.0,3.0,3.0,3.0,2015-04,2015-04
412847.0,['ZP03' 'ZP02'],[ 12.  47.],['2015-08' '2015-08'],2,2,29.5,59.0,47.0,12.0,2015-08,2015-08
117941.0,['ZP02'],[ 14.],['2015-03'],1,1,14.0,14.0,14.0,14.0,2015-03,2015-03
347317.0,['ZP01' 'ZP02'],[  3.  32.],['2015-05' '2015-08'],2,2,17.5,35.0,32.0,3.0,2015-05,2015-08
85175.0,['ZP02'],[ 9.],['2015-08'],1,1,9.0,9.0,9.0,9.0,2015-08,2015-08
281781.0,['ZP02' 'ZP03'],[ 11.   4.],['2015-08' '2015-08'],2,2,7.5,15.0,11.0,4.0,2015-08,2015-08
445627.0,['ZP02'],[ 1.],['2015-08'],1,1,1.0,1.0,1.0,1.0,2015-08,2015-08
511164.0,['ZP01'],[ 25.65832396],['2014-11'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-11,2014-11
52420.0,['ZP02' 'ZP01'],[ 102.   50.],['2015-08' '2015-08'],2,2,76.0,152.0,102.0,50.0,2015-08,2015-08
380101.0,['ZP02'],[ 3.],['2015-01'],1,1,3.0,3.0,3.0,3.0,2015-01,2015-01
412870.0,['ZP02' 'ZP03'],[ 24.  15.],['2015-03' '2015-07'],2,2,19.5,39.0,24.0,15.0,2015-03,2015-07
478406.0,['ZP02'],[ 3.],['2015-08'],1,1,3.0,3.0,3.0,3.0,2015-08,2015-08
281805.0,['ZP02'],[ 25.65832396],['2014-11'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-11,2014-11
511182.0,['ZP03'],[ 10.],['2015-06'],1,1,10.0,10.0,10.0,10.0,2015-06,2015-06
19661.0,['ZP02'],[ 1.],['2015-08'],1,1,1.0,1.0,1.0,1.0,2015-08,2015-08
314576.0,['ZP03'],[ 12.],['2015-04'],1,1,12.0,12.0,12.0,12.0,2015-04,2015-04
412881.0,['ZP01' 'ZP03' 'ZP02'],[ 25.65832396  11.          47.        ],['2014-12' '2015-07' '2015-08'],3,3,27.886107986501685,83.65832395950505,47.0,11.0,2014-12,2015-08
347345.0,['ZP03' 'ZP02'],[  7.  11.],['2015-07' '2015-08'],2,2,9.0,18.0,11.0,7.0,2015-07,2015-08
249043.0,['ZP02'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
52434.0,['ZP02'],[ 114.],['2015-08'],1,1,114.0,114.0,114.0,114.0,2015-08,2015-08
281817.0,['ZP03'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
117978.0,['ZP03'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
19673.0,['ZP02'],[ 14.],['2015-08'],1,1,14.0,14.0,14.0,14.0,2015-08,2015-08
150749.0,['ZP03'],[ 17.],['2015-08'],1,1,17.0,17.0,17.0,17.0,2015-08,2015-08
478431.0,['ZP01'],[ 25.65832396],['2014-09'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-09,2014-09
314591.0,['ZP03'],[ 10.],['2015-08'],1,1,10.0,10.0,10.0,10.0,2015-08,2015-08
281825.0,['ZP02'],[ 23.],['2015-08'],1,1,23.0,23.0,23.0,23.0,2015-08,2015-08
216290.0,['ZP01' 'ZP02'],[  2.  59.],['2015-06' '2015-07'],2,2,30.5,61.0,59.0,2.0,2015-06,2015-07
380129.0,['ZP03' 'ZP02' 'ZP01'],[ 14.  21.   4.],['2015-08' '2015-08' '2015-08'],3,3,13.0,39.0,21.0,4.0,2015-08,2015-08
249061.0,['ZP03'],[ 25.65832396],['2014-09'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-09,2014-09
183526.0,['ZP01' 'ZP02' 'ZP03'],[ 25.65832396  22.          24.        ],['2014-12' '2015-04' '2015-08'],3,3,23.886107986501685,71.65832395950505,25.65832395950506,22.0,2014-12,2015-08
216293.0,['ZP01'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
249064.0,['ZP02'],[ 11.],['2015-04'],1,1,11.0,11.0,11.0,11.0,2015-04,2015-04
314599.0,['ZP02'],[ 4.],['2015-07'],1,1,4.0,4.0,4.0,4.0,2015-07,2015-07
281833.0,['ZP02'],[ 21.],['2015-08'],1,1,21.0,21.0,21.0,21.0,2015-08,2015-08
511211.0,['ZP03' 'ZP01'],[ 25.65832396   2.        ],['2014-10' '2015-01'],2,2,13.82916197975253,27.65832395950506,25.65832395950506,2.0,2014-10,2015-01
281835.0,['ZP02'],[ 3.],['2015-08'],1,1,3.0,3.0,3.0,3.0,2015-08,2015-08
314605.0,['ZP02'],[ 7.],['2015-07'],1,1,7.0,7.0,7.0,7.0,2015-07,2015-07
117998.0,['ZP03'],[ 1.],['2015-06'],1,1,1.0,1.0,1.0,1.0,2015-06,2015-06
380138.0,['ZP03'],[ 14.],['2015-08'],1,1,14.0,14.0,14.0,14.0,2015-08,2015-08
216304.0,['ZP03'],[ 25.65832396],['2014-09'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-09,2014-09
347376.0,['ZP02'],[ 2.],['2015-04'],1,1,2.0,2.0,2.0,2.0,2015-04,2015-04
118001.0,['ZP03'],[ 1.],['2015-08'],1,1,1.0,1.0,1.0,1.0,2015-08,2015-08
412916.0,['ZP02' 'ZP03'],[ 25.65832396   4.        ],['2014-09' '2015-08'],2,2,14.82916197975253,29.65832395950506,25.65832395950506,4.0,2014-09,2015-08
85236.0,['ZP02'],[ 11.],['2015-07'],1,1,11.0,11.0,11.0,11.0,2015-07,2015-07
281847.0,['ZP03' 'ZP01' 'ZP02'],[ 23.   2.  87.],['2015-01' '2015-06' '2015-08'],3,3,37.333333333333336,112.0,87.0,2.0,2015-01,2015-08
380151.0,['ZP02'],[ 3.],['2015-08'],1,1,3.0,3.0,3.0,3.0,2015-08,2015-08
347385.0,['ZP03'],[ 25.65832396],['2014-09'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-09,2014-09
85241.0,['ZP02'],[ 3.],['2015-07'],1,1,3.0,3.0,3.0,3.0,2015-07,2015-07
118011.0,['ZP03' 'ZP02'],[ 25.65832396   1.        ],['2014-12' '2015-04'],2,2,13.32916197975253,26.65832395950506,25.65832395950506,1.0,2014-12,2015-04
314616.0,['ZP02'],[ 2.],['2015-08'],1,1,2.0,2.0,2.0,2.0,2015-08,2015-08
52473.0,['ZP02'],[ 50.],['2015-08'],1,1,50.0,50.0,50.0,50.0,2015-08,2015-08
281856.0,['ZP03'],[ 6.],['2015-08'],1,1,6.0,6.0,6.0,6.0,2015-08,2015-08
183554.0,['ZP02'],[ 2.],['2015-04'],1,1,2.0,2.0,2.0,2.0,2015-04,2015-04
281859.0,['ZP02' 'ZP03'],[ 5.  3.],['2015-05' '2015-05'],2,2,4.0,8.0,5.0,3.0,2015-05,2015-05
19718.0,['ZP03' 'ZP02'],[  7.  63.],['2015-03' '2015-08'],2,2,35.0,70.0,63.0,7.0,2015-03,2015-08
380167.0,['ZP02'],[ 5.],['2015-03'],1,1,5.0,5.0,5.0,5.0,2015-03,2015-03
281863.0,['ZP03'],[ 17.],['2015-07'],1,1,17.0,17.0,17.0,17.0,2015-07,2015-07
80238.0,['ZP03'],[ 2.],['2015-08'],1,1,2.0,2.0,2.0,2.0,2015-08,2015-08
19723.0,['ZP01'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
347404.0,['ZP01' 'ZP02'],[ 25.65832396  12.        ],['2014-10' '2015-08'],2,2,18.82916197975253,37.65832395950506,25.65832395950506,12.0,2014-10,2015-08
85259.0,['ZP02' 'ZP01'],[ 91.  31.],['2015-01' '2015-08'],2,2,61.0,122.0,91.0,31.0,2015-01,2015-08
118027.0,['ZP02'],[ 6.],['2015-04'],1,1,6.0,6.0,6.0,6.0,2015-04,2015-04
380172.0,['ZP02'],[ 5.],['2015-08'],1,1,5.0,5.0,5.0,5.0,2015-08,2015-08
150802.0,['ZP01'],[ 1.],['2015-03'],1,1,1.0,1.0,1.0,1.0,2015-03,2015-03
314644.0,['ZP02'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
150808.0,['ZP01' 'ZP03' 'ZP02'],[ 25.65832396  24.          55.        ],['2014-11' '2015-03' '2015-08'],3,3,34.886107986501685,104.65832395950505,55.0,24.0,2014-11,2015-08
281881.0,['ZP02' 'ZP03'],[ 7.  9.],['2015-08' '2015-08'],2,2,8.0,16.0,9.0,7.0,2015-08,2015-08
249116.0,['ZP02'],[ 15.],['2015-08'],1,1,15.0,15.0,15.0,15.0,2015-08,2015-08
511264.0,['ZP03'],[ 46.],['2015-08'],1,1,46.0,46.0,46.0,46.0,2015-08,2015-08
478498.0,['ZP03' 'ZP02'],[ 7.  6.],['2015-02' '2015-08'],2,2,6.5,13.0,7.0,6.0,2015-02,2015-08
19752.0,['ZP02'],[ 141.],['2015-08'],1,1,141.0,141.0,141.0,141.0,2015-08,2015-08
412970.0,['ZP03'],[ 3.],['2015-08'],1,1,3.0,3.0,3.0,3.0,2015-08,2015-08
412972.0,['ZP01'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
478508.0,['ZP02'],[ 18.],['2015-08'],1,1,18.0,18.0,18.0,18.0,2015-08,2015-08
314670.0,['ZP01' 'ZP02'],[ 25.65832396   9.        ],['2014-09' '2015-08'],2,2,17.32916197975253,34.65832395950506,25.65832395950506,9.0,2014-09,2015-08
216366.0,['ZP02'],[ 1.],['2015-07'],1,1,1.0,1.0,1.0,1.0,2015-07,2015-07
347436.0,['ZP02'],[ 61.],['2015-08'],1,1,61.0,61.0,61.0,61.0,2015-08,2015-08
380204.0,['ZP02'],[ 73.],['2015-08'],1,1,73.0,73.0,73.0,73.0,2015-08,2015-08
347442.0,['ZP02'],[ 11.],['2015-08'],1,1,11.0,11.0,11.0,11.0,2015-08,2015-08
85299.0,['ZP03'],[ 3.],['2015-08'],1,1,3.0,3.0,3.0,3.0,2015-08,2015-08
52532.0,['ZP03'],[ 25.65832396],['2014-11'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-11,2014-11
314677.0,['ZP03' 'ZP01' 'ZP02'],[ 25.65832396   1.          21.        ],['2014-11' '2015-08' '2015-08'],3,3,15.886107986501687,47.65832395950506,25.65832395950506,1.0,2014-11,2015-08
216376.0,['ZP03'],[ 14.],['2015-04'],1,1,14.0,14.0,14.0,14.0,2015-04,2015-04
150840.0,['ZP03' 'ZP02'],[  2.  48.],['2015-06' '2015-08'],2,2,25.0,50.0,48.0,2.0,2015-06,2015-08
183610.0,['ZP02'],[ 14.],['2015-05'],1,1,14.0,14.0,14.0,14.0,2015-05,2015-05
118074.0,['ZP02'],[ 23.],['2015-07'],1,1,23.0,23.0,23.0,23.0,2015-07,2015-07
347448.0,['ZP02'],[ 3.],['2015-08'],1,1,3.0,3.0,3.0,3.0,2015-08,2015-08
445757.0,['ZP03' 'ZP02'],[ 25.65832396  11.        ],['2014-09' '2015-08'],2,2,18.32916197975253,36.65832395950506,25.65832395950506,11.0,2014-09,2015-08
216382.0,['ZP02' 'ZP03'],[ 25.65832396   2.        ],['2014-12' '2015-08'],2,2,13.82916197975253,27.65832395950506,25.65832395950506,2.0,2014-12,2015-08
249149.0,['ZP02'],[ 5.],['2015-02'],1,1,5.0,5.0,5.0,5.0,2015-02,2015-02
183616.0,['ZP01'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
19773.0,['ZP02'],[ 10.],['2015-08'],1,1,10.0,10.0,10.0,10.0,2015-08,2015-08
85306.0,['ZP03'],[ 10.],['2015-08'],1,1,10.0,10.0,10.0,10.0,2015-08,2015-08
412995.0,['ZP02'],[ 3.],['2015-01'],1,1,3.0,3.0,3.0,3.0,2015-01,2015-01
347461.0,['ZP01' 'ZP02' 'ZP03'],[ 25.65832396   4.           8.        ],['2014-10' '2015-05' '2015-08'],3,3,12.552774653168354,37.65832395950506,25.65832395950506,4.0,2014-10,2015-08
183621.0,['ZP02'],[ 6.],['2015-05'],1,1,6.0,6.0,6.0,6.0,2015-05,2015-05
347465.0,['ZP02'],[ 13.],['2015-04'],1,1,13.0,13.0,13.0,13.0,2015-04,2015-04
