"EID","TYPECODE","DJDATE","IFHOME"
"356454","3997159","2014-01","0"
"356454","5256506","2015-05","0"
"356454","4111578","2014-04","1"
"356454","4822738","2014-12","1"
"356454","3970171","2014-01","0"
"356454","5320956","2015-05","0"
"356454","4799239","2014-12","0"
"356454","4638373","2014-09","0"
"356454","4301888","2014-07","0"
"356454","4818262","2014-12","0"
"356454","4023305","2014-02","0"
"356454","5444418","2015-06","0"
"356454","5315783","2015-05","0"
"356454","4258331","2014-06","0"
"364570","4494462","2014-08","1"
"366334","4203405","2014-05","1"
"366334","5520409","2015-07","1"
"370570","4825146","2014-12","0"
"372341","5553072","2015-07","1"
"372341","4786424","2014-11","1"
"373633","5777801","2015-08","0"
"373633","5603390","2015-07","1"
"373633","4702753","2014-11","0"
"378660","5141321","2015-03","0"
"378660","3052915","2013-10","1"
"378660","4951903","2015-01","0"
"378660","5015677","2015-02","1"
"378660","5015721","2015-02","1"
"378660","4466301","2014-08","1"
"378660","4466302","2014-08","1"
"378660","4977861","2015-02","1"
"378660","4805618","2014-12","1"
"378660","4335790","2014-07","1"
"378660","5787663","2015-08","1"
"378660","4417472","2014-08","1"
"378660","4398826","2014-07","1"
"382464","4941905","2015-01","0"
"388293","4106773","2014-04","0"
"388293","4117406","2014-04","0"
"388293","4701625","2014-11","0"
"388293","4609579","2014-10","0"
"388293","5589324","2015-07","0"
"392196","4452453","2014-08","1"
"392196","4325365","2014-07","1"
"392196","4491129","2014-08","1"
"392196","4224527","2014-06","1"
"392196","4316114","2014-07","1"
"392196","5336675","2015-05","1"
"392196","4402442","2014-07","1"
"392196","4689086","2014-11","1"
"392196","5683632","2015-08","1"
"392196","4891641","2014-12","1"
"393590","4459339","2014-08","0"
"393590","4712593","2014-11","0"
"398662","5360008","2015-06","1"
"398662","4224101","2014-06","1"
"401699","5720721","2015-08","0"
"401941","4391187","2014-07","1"
"410650","3039884","2013-10","1"
"410650","3039885","2013-10","1"
"410650","3165117","2013-11","1"
"410650","3087821","2013-10","1"
"410650","3014945","2013-09","1"
"410650","3087828","2013-10","1"
"410650","3165057","2013-11","1"
"410650","3204194","2013-12","1"
"410650","3077582","2013-10","1"
"410650","3039693","2013-10","1"
"410650","3087826","2013-10","1"
"410650","3087829","2013-10","1"
"410650","4964238","2015-01","1"
"410650","4225312","2014-06","0"
"410650","5678307","2015-08","1"
"410650","5663550","2015-08","1"
"410650","4966503","2015-01","1"
"410650","4825273","2014-12","1"
"410650","5663521","2015-08","1"
"410650","4677355","2014-10","1"
"410650","4737863","2014-11","1"
"410650","4254798","2014-06","1"
"410650","5036895","2015-03","1"
"410650","4962739","2015-01","1"
"410650","4069222","2014-03","1"
"410650","4737934","2014-11","1"
"410650","4962601","2015-01","1"
"410650","4875356","2014-12","1"
"410650","4040899","2014-03","1"
"410650","4764992","2014-11","1"
"410650","4576923","2014-09","1"
"410650","3968793","2014-01","1"
"410650","3978095","2014-01","1"
"410650","4298087","2014-06","1"
"410650","5751135","2015-08","1"
"410650","4403145","2014-07","1"
"410650","4254716","2014-06","1"
"410650","5761205","2015-08","1"
"410650","4972763","2015-01","1"
"410650","5372022","2015-06","1"
"410650","4350582","2014-07","1"
"410650","4069284","2014-03","1"
"410650","4764986","2014-11","1"
"410650","5148395","2015-03","1"
"410650","5790471","2015-08","1"
"410650","4353131","2014-07","1"
"410650","5361966","2015-06","1"
"410650","5480888","2015-06","1"
"410650","5321787","2015-05","1"
"410650","5258899","2015-05","1"
"410650","5348706","2015-05","1"
"410650","5372244","2015-06","1"
"410650","3142964","2013-11","1"
"410650","4677250","2014-10","1"
"411629","3090629","2013-10","1"
"411629","4502753","2014-09","1"
"411629","5492855","2015-07","1"
"411629","4790420","2014-12","1"
"411629","4103943","2014-04","1"
"411629","4837393","2014-12","1"
"411629","3964974","2014-01","1"
"411629","4730533","2014-11","1"
"419075","3136716","2013-11","1"
"419075","3165524","2013-11","1"
"419075","4270026","2014-06","1"
"419075","4502753","2014-09","1"
"419075","4673506","2014-10","0"
"419075","4474714","2014-08","1"
"419075","5461585","2015-06","1"
"419075","5347838","2015-05","1"
"419075","4726240","2014-11","1"
"419075","5388289","2015-06","1"
"420758","4076190","2014-03","1"
"420758","4917365","2015-01","1"
"429584","5492855","2015-07","1"
"429584","5591234","2015-07","1"
"429584","4303167","2014-07","1"
"429584","4303167","2014-07","1"
"435593","4564007","2014-09","1"
"442365","4517137","2014-09","1"
"444570","4316277","2014-07","1"
"455299","2984815","2013-09","1"
"455299","5015402","2015-02","0"
"455299","3033588","2013-09","1"
"455299","3211950","2013-12","1"
"455299","3058711","2013-10","1"
"455299","3029984","2013-09","1"
"455299","3238641","2013-12","1"
"455299","3117078","2013-11","1"
"455299","3192093","2013-12","1"
"455299","3199671","2013-12","1"
"455299","3055405","2013-10","1"
"455299","5231071","2015-04","1"
"455299","5609094","2015-07","1"
"455299","4655035","2014-10","1"
"455299","4293172","2014-06","1"
"455299","5586945","2015-07","1"
"455299","4648837","2014-10","1"
"455299","5338229","2015-05","1"
"455299","5569304","2015-07","1"
"455299","4079958","2014-04","1"
"455299","4345041","2014-07","1"
"455299","4285802","2014-06","1"
"455299","5505597","2015-07","1"
"455299","4108101","2014-04","1"
"455299","4212515","2014-05","1"
"455299","5146206","2015-03","1"
"455299","4632736","2014-10","1"
"455299","5549571","2015-07","1"
"455299","4611925","2014-10","1"
"455299","4549648","2014-09","1"
"455299","5462228","2015-06","1"
"455299","4603417","2014-10","0"
"455299","4181972","2014-05","1"
"455299","4759920","2014-11","0"
"455299","5331731","2015-05","1"
"455299","4020126","2014-02","1"
"455299","4811428","2014-12","1"
"455299","4028414","2014-02","0"
"455299","4280996","2014-06","1"
"455299","5603904","2015-07","1"
"455299","4797148","2014-12","1"
"455299","3967601","2014-01","1"
"455299","4355570","2014-07","0"
"455299","4217693","2014-06","1"
"455299","4676985","2014-10","1"
"455299","4758917","2014-11","1"
"455299","4159784","2014-05","1"
"455299","4084334","2014-04","1"
"455299","4151733","2014-05","1"
"455299","3997201","2014-01","1"
"455299","4749835","2014-11","1"
"455299","5388582","2015-06","1"
"455299","5468017","2015-06","1"
"455299","4882251","2014-12","1"
"455299","5729442","2015-08","1"
"455299","4487217","2014-08","1"
"455299","5574872","2015-07","1"
"455299","4787327","2014-11","1"
"455299","4075459","2014-03","1"
"455299","3988092","2014-01","1"
"455299","4270581","2014-06","1"
"455299","4837179","2014-12","1"
"455299","4463597","2014-08","1"
"455299","4034019","2014-02","1"
"455299","4729229","2014-11","0"
"455299","5305274","2015-05","1"
"455299","4608439","2014-10","1"
"455299","5248566","2015-04","1"
"455299","5317508","2015-05","1"
"455299","4748392","2014-11","1"
"455299","4233762","2014-06","1"
"455299","5169401","2015-04","1"
"455299","5294804","2015-05","1"
"455299","4602959","2014-10","0"
"455299","5622654","2015-07","1"
"455299","5242553","2015-04","1"
"455299","4837516","2014-12","1"
"455299","4410517","2014-08","1"
"455299","4060376","2014-03","0"
"455299","5446636","2015-06","1"
"456221","4593990","2014-09","1"
"456221","5626573","2015-07","1"
"456221","5626565","2015-07","1"
"456221","4889668","2014-12","0"
"456950","5501311","2015-07","0"
"456950","5433921","2015-06","1"
"456950","5433919","2015-06","1"
"459723","4467393","2014-08","0"
"459723","4663078","2014-10","0"
"459723","4514067","2014-09","0"
"461180","4834190","2014-12","1"
"461180","4051976","2014-03","1"
"461180","4104832","2014-04","1"
"461180","4837584","2014-12","1"
"464248","3034188","2013-09","1"
"464248","3029023","2013-09","1"
"464248","4616320","2014-10","1"
"464248","5669251","2015-08","1"
"464248","4085429","2014-04","1"
"464248","5787820","2015-08","1"
"464248","4917557","2015-01","1"
"464248","5201516","2015-04","0"
"464248","4660671","2014-10","0"
"464248","4371665","2014-07","0"
"464248","5730250","2015-08","1"
"465559","5432175","2015-06","1"
"466013","5416188","2015-06","1"
"466013","4867646","2014-12","0"
"480751","4872163","2014-12","0"
"485754","5305005","2015-05","0"
"485754","4470426","2014-08","1"
"485754","4787985","2014-11","0"
"485754","4484517","2014-08","0"
"486032","4263227","2014-06","0"
"488723","4489151","2014-08","0"
"494672","4883558","2014-12","0"
"496242","5185736","2015-04","1"
"497074","3145033","2013-11","0"
"497399","5615160","2015-07","0"
"498535","3229881","2013-12","0"
"498535","3242908","2013-12","0"
"499681","5596663","2015-07","1"
"499681","4219233","2014-06","1"
"499681","5569515","2015-07","1"
"501141","5151578","2015-04","0"
"501141","3241301","2013-12","0"
"501141","3015424","2013-09","0"
"501141","3144358","2013-11","0"
"501141","4171526","2014-05","0"
"501141","5474927","2015-06","0"
"501141","4430821","2014-08","0"
"501141","4428135","2014-08","0"
"501141","4869927","2014-12","0"
"501141","5724337","2015-08","0"
"501141","4739140","2014-11","1"
"501141","5151799","2015-04","0"
"501141","4650156","2014-10","0"
"501141","5742950","2015-08","0"
"501141","4480705","2014-08","0"
"502051","3103231","2013-11","1"
"502051","3103288","2013-11","1"
"502051","4756941","2014-11","1"
"502051","5190786","2015-04","0"
"502051","4257693","2014-06","1"
"509941","3150392","2013-11","0"
"509941","4755631","2014-11","0"
"517354","4289743","2014-06","1"
"517354","4154791","2014-05","1"
"518141","4023651","2014-02","1"
"520882","4256824","2014-06","0"
"520882","5112823","2015-03","0"
"522139","4196830","2014-05","1"
"522139","5727681","2015-08","1"
"4802","4413533","2014-08","1"
"6076","4181478","2014-05","0"
"6076","5679096","2015-08","0"
"10126","4895002","2014-12","1"
"10126","4791423","2014-12","1"
"10126","4896325","2014-12","0"
"10275","3126921","2013-11","1"
"10275","3228916","2013-12","1"
"10275","3008253","2013-09","0"
"10275","4016035","2014-02","1"
"10275","4353417","2014-07","0"
"10275","4645707","2014-10","0"
"10275","4382095","2014-07","0"
"10275","4968664","2015-01","0"
"10275","5239864","2015-04","0"
"10275","4848281","2014-12","1"
"10275","4927862","2015-01","0"
"10275","5161499","2015-04","0"
"10275","4158294","2014-05","1"
"10275","5449642","2015-06","0"
"10275","4022130","2014-02","1"
"10275","4747555","2014-11","1"
"10275","5759030","2015-08","1"
"10275","3982106","2014-01","1"
"10275","5051067","2015-03","0"
"10275","4237681","2014-06","1"
"10485","5566942","2015-07","0"
"19238","3222408","2013-12","1"
"19238","5676457","2015-08","1"
"19238","4816206","2014-12","1"
"19238","4183860","2014-05","1"
"19238","4899160","2015-01","1"
"19874","3029023","2013-09","1"
"19874","4890658","2014-12","1"
"19874","4779747","2014-11","1"
"19874","5239484","2015-04","1"
"19874","4132013","2014-04","1"
"19948","5268400","2015-05","1"
"21240","3148764","2013-11","0"
"22866","5331006","2015-05","0"
"24810","5777397","2015-08","1"
"27467","4140966","2014-05","0"
"27467","5744543","2015-08","0"
"27467","4383405","2014-07","0"
"28165","4153646","2014-05","1"
"30959","4116273","2014-04","1"
"40433","3202285","2013-12","0"
"40433","3028208","2013-09","0"
"40433","4091280","2014-04","0"
"40433","4272527","2014-06","0"
"45901","3222408","2013-12","1"
"45901","3235396","2013-12","1"
"45901","3043921","2013-10","1"
"45901","3055618","2013-10","1"
"45901","5282859","2015-05","1"
"45901","4111735","2014-04","1"
"45901","4423427","2014-08","1"
"46071","4900117","2015-01","0"
"46071","5143479","2015-03","0"
"46071","5334913","2015-05","0"
"46071","4876078","2014-12","0"
"46071","4698010","2014-11","0"
"46071","4925164","2015-01","0"
"46071","5144031","2015-03","0"
"46071","4097721","2014-04","1"
"46071","4884933","2014-12","0"
"46071","4396649","2014-07","1"
"46071","4914946","2015-01","0"
"46071","4961568","2015-01","0"
"46071","4896325","2014-12","0"
"46071","4323118","2014-07","0"
"46071","4895002","2014-12","1"
"46071","5112565","2015-03","1"
"46071","4449015","2014-08","0"
"46071","5764316","2015-08","0"
"46071","4488277","2014-08","0"
"46071","4007472","2014-01","0"
"46071","4875877","2014-12","1"
"46071","4322392","2014-07","0"
"46071","4901182","2015-01","0"
"46071","5592960","2015-07","0"
"46071","5492908","2015-07","0"
"46709","3047631","2013-10","1"
"46709","4724220","2014-11","1"
"46709","5303687","2015-05","1"
"46709","4374259","2014-07","1"
"50257","5696496","2015-08","1"
"53033","4857408","2014-12","1"
"57660","4889634","2014-12","0"
"64262","4805764","2014-12","0"
"64262","5176612","2015-04","1"
"67182","5147668","2015-03","1"
"68148","5439968","2015-06","1"
"68148","5335788","2015-05","0"
"68148","4454055","2014-08","0"
"68148","3166169","2013-11","1"
"68148","5398343","2015-06","1"
"69498","3043397","2013-10","1"
"69498","3038139","2013-10","1"
"69498","3142480","2013-11","1"
"69498","4524257","2014-09","1"
"69498","5285085","2015-05","1"
"69498","4491126","2014-08","1"
"69498","5591468","2015-07","1"
"69498","5440560","2015-06","1"
"69498","5413961","2015-06","1"
"69498","4161692","2014-05","1"
"69498","5585372","2015-07","1"
"69498","4676424","2014-10","1"
"69498","5347926","2015-05","1"
"69498","5474157","2015-06","1"
"69498","5540401","2015-07","1"
"69498","4154933","2014-05","1"
"69498","4273938","2014-06","1"
"69498","4311303","2014-07","1"
"69498","4280785","2014-06","1"
"69498","4312293","2014-07","1"
"69498","4367207","2014-07","1"
"69498","4738820","2014-11","1"
"69498","5533903","2015-07","1"
"72057","4840715","2014-12","0"
"72878","4493844","2014-08","1"
"72878","4182323","2014-05","1"
"72878","5642863","2015-07","1"
"72878","5489062","2015-06","1"
"72878","5698560","2015-08","1"
"72878","4182195","2014-05","1"
"75798","3067677","2013-10","1"
"76224","4451959","2014-08","1"
"76224","5789569","2015-08","1"
"76224","5644655","2015-07","1"
"76224","5677382","2015-08","1"
"76224","4208873","2014-04","1"
"79493","3988216","2014-01","1"
"79493","5268562","2015-05","1"
"79493","3968618","2014-01","1"
"83227","3174163","2013-12","1"
"83227","2986508","2013-09","1"
"83227","4486574","2014-08","1"
"83227","4446163","2014-08","1"
"83227","4764400","2014-11","1"
"83227","4806892","2014-12","1"
"85688","3010781","2013-09","1"
"85688","3054078","2013-10","1"
"85688","2981008","2013-09","1"
"85688","3057687","2013-10","1"
"85688","3171361","2013-11","1"
"85688","2972396","2013-09","1"
"85688","3115275","2013-11","1"
"85688","3026492","2013-09","1"
"85688","3005730","2013-09","1"
"85688","3053151","2013-10","1"
"85688","2999661","2013-09","1"
"85688","2980975","2013-09","1"
"85688","3046408","2013-10","1"
"85688","3979180","2014-01","1"
"85688","4366184","2014-07","1"
"85688","4857538","2014-12","1"
"85688","4160986","2014-05","1"
"88487","4256886","2014-06","1"
"88487","4092784","2014-04","1"
"90668","5339062","2015-05","1"
"90668","4306817","2014-07","1"
"90668","5532195","2015-07","1"
"90668","5393826","2015-06","1"
"92208","3040618","2013-10","1"
"92208","3205498","2013-12","1"
