EID,BTEID,IFHOME,BTBL,BTYEAR,BTENDYEAR,TZ_CNT,TZ_INHOME_CNT,TZ_OUTHOME_CNT,TZ_INHOME_RATE,TZ_OUTHOME_RATE,TZ_CLOSE_CNT,TZ_OPEN_CNT,TZ_CLOSE_RATE,TZ_OPEN_RATE,TZ_BTBL_AVG,TZ_QY_FIRST_TIME,TZ_QY_END_TIME,TZ_FIRST_CLOSE_TIME
16494.0,[657372],[1],[ 0.51],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.51,2015-01,2015-01,2018-01
213102.0,[687995],[0],[ 0.15],[2009],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.15,2009-01,2009-01,2018-01
245872.0,[668523],[1],[ 0.45],[2011],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.45,2011-01,2011-01,2018-01
114801.0,[647855],[1],[ 1.],[2010],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,2010-01,2010-01,2018-01
278642.0,[675828],[1],[ 0.05],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.05,2012-01,2012-01,2018-01
508019.0,[696800],[1],[ 0.5],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,2015-01,2015-01,2018-01
16497.0,[635930],[0],[ 1.],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,2015-01,2015-01,2018-01
114806.0,[723622 638863],[0 0],[ 0.5   0.02],[2014 2008],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.26,2014-01,2008-01,2018-01
16513.0,[725640],[1],[ 0.44],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.44,2015-01,2015-01,2018-01
278658.0,[676893 663375 656357 304028 232642],[0 0 0 1 1],[ 0.3  0.9  0.5  0.2  0.5],[2004 2013 2010 2015 2004],[ 2018.  2018.  2013.  2018.  2018.],5,2,3,0.4,0.6,1,4,0.2,0.8,0.48,2004-01,2004-01,2018-01
213124.0,[714046 690107 356993],[1 0 1],[ 0.95   0.384  0.5  ],[2014 2005 2014],[ 2018.  2018.  2018.],3,2,1,0.6666666666666666,0.3333333333333333,0,3,0.0,1.0,0.6113333333333334,2014-01,2014-01,2018-01
475272.0,[711606],[1],[ 0.5],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,2014-01,2014-01,2018-01
508040.0,[471781],[1],[ 1.],[2005],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,2005-01,2005-01,2018-01
508042.0,[499695 143221],[1 1],[ 1.    0.22],[1986 1996],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.61,1986-01,1996-01,2018-01
49291.0,[659059],[1],[ 0.5],[2004],[ 2010.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.5,2004-01,2004-01,2010-01
442506.0,[248978],[1],[ 0.06],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.06,2013-01,2013-01,2018-01
213133.0,[650540],[1],[ 0.219],[2003],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.21899999999999997,2003-01,2003-01,2018-01
311436.0,[696412],[0],[ 0.901],[2006],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.9009999999999999,2006-01,2006-01,2018-01
245904.0,[694155 307333],[1 1],[ 0.56  1.  ],[2006 2007],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.78,2006-01,2007-01,2018-01
475281.0,[186158],[1],[ 0.233],[2006],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.233,2006-01,2006-01,2018-01
278675.0,[635300],[0],[ 0.49],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.49,2014-01,2014-01,2018-01
180372.0,[355857],[1],[ 0.333],[2001],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.33299999999999996,2001-01,2001-01,2018-01
16533.0,[492057 211802 156847 128986  45732],[1 1 1 1 1],[ 0.1  0.1  0.1  0.5  0.1],[2015 2015 2015 2015 2015],[ 2018.  2018.  2018.  2018.  2018.],5,5,0,1.0,0.0,0,5,0.0,1.0,0.18,2015-01,2015-01,2018-01
245910.0,[700098 648645 634517 629198 629042],[0 0 0 1 0],[ 0.65   1.     1.     0.25   0.067],[2011 2007 2008 2010 1999],[ 2018.  2018.  2018.  2018.  2018.],5,1,4,0.2,0.8,0,5,0.0,1.0,0.5934,2011-01,1999-01,2018-01
180375.0,[736908 717723 698476 667445 633892],[0 0 1 0 0],[ 0.519  0.1    1.     0.5    0.3  ],[1997 1998 1996 2015 2007],[ 2001.  2004.  2007.  2018.  2018.],5,1,4,0.2,0.8,3,2,0.6,0.4,0.4837999999999999,1997-01,2007-01,2001-01
311445.0,[723917 722779 690188 641398 633379 438949 312115 257399  40527],[1 1 1 1 1 1 1 1 1],[ 0.9    0.934  0.9    0.5    0.99   0.5    0.5    0.7    0.5  ],[2006 2005 2006 2008 2005 2009 2008 2009 2006],[ 2018.  2008.  2018.  2018.  2008.  2018.  2018.  2018.  2018.],9,9,0,1.0,0.0,2,7,0.2222222222222222,0.7777777777777778,0.7137777777777777,2006-01,2006-01,2018-01
344218.0,[474934],[1],[ 0.033],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.033,2014-01,2014-01,2018-01
475294.0,[722316 709875 704370 673445 647066 631588 629902 205414],[0 0 1 0 0 0 0 1],[ 1.    1.    1.    1.    1.    0.64  1.    1.  ],[2014 2012 2003 1986 1997 1993 2012 2004],[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.],8,2,6,0.25,0.75,0,8,0.0,1.0,0.9550000000000001,2014-01,2004-01,2018-01
508065.0,[709200 628509   5227],[1 1 1],[ 1.  1.  1.],[2015 2015 2015],[ 2018.  2018.  2018.],3,3,0,1.0,0.0,0,3,0.0,1.0,1.0,2015-01,2015-01,2018-01
245922.0,[733308],[0],[ 0.51],[2007],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.51,2007-01,2007-01,2018-01
114852.0,"[739069 738237 729517 725253 724575 719655 708557 707160 706033 705255
 694330 691988 685513 664853 664217 663373 659193 655638 653673 640479
 639468 634099 632377 623273 245902 184070 106484  61183]",[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 1],"[ 1.     0.3    0.82   1.     1.     1.     1.     0.923  1.     0.54   0.62
  1.     0.51   0.9    1.     1.     0.188  1.     0.034  0.256  0.249
  0.281  1.     1.     1.     0.5    1.     1.   ]","[1985 2007 1993 1983 1990 1991 1984 2004 1991 1981 2000 2014 2007 2005 1997
 1984 1999 2005 2001 2001 2001 2007 1990 1985 1988 2008 1994 2002]","[ 2018.  2018.  2018.  2018.  2018.  2010.  2018.  2018.  2018.  2010.
  2007.  2018.  2010.  2010.  2018.  1984.  2018.  2018.  2018.  2018.
  2018.  2018.  2008.  2007.  2018.  2018.  2018.  2018.]",28,8,20,0.2857142857142857,0.7142857142857143,8,20,0.2857142857142857,0.7142857142857143,0.7543214285714287,1985-01,2002-01,2018-01
344231.0,[648456],[0],[ 1.],[2010],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,2010-01,2010-01,2018-01
475306.0,[718322],[0],[ 0.6],[2009],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.6,2009-01,2009-01,2018-01
311468.0,[735812 721688 650765 469876],[0 0 0 1],[ 0.5  0.   0.5  0.2],[2008 2011 2011 2011],[ 2018.  2018.  2018.  2018.],4,1,3,0.25,0.75,0,4,0.0,1.0,0.3,2008-01,2011-01,2018-01
147635.0,[249026],[1],[ 0.9],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.9,2015-01,2015-01,2018-01
49332.0,[721878],[1],[ 0.3],[1997],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.3,1997-01,1997-01,2018-01
508085.0,[681518],[1],[ 0.1],[2004],[ 2013.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.1,2004-01,2004-01,2013-01
475317.0,[682856],[0],[ 0.01],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.01,2015-01,2015-01,2018-01
16567.0,"[734250 727653 724866 719103 713533 711640 693042 688399 676989 661462
 651452 648512 631933 631779 626179 495789]",[1 0 0 1 0 0 0 1 0 0 0 1 1 0 1 1],"[ 0.7    0.5    0.6    0.16   0.95   0.025  0.8    0.25   0.5    0.3    0.4
  0.8    0.4    0.397  0.05   1.   ]","[2003 2003 1996 2001 1997 1998 1996 2004 1994 1997 1994 2003 2003 1996 2006
 2009]","[ 2010.  2006.  1999.  2008.  1999.  2012.  2002.  2007.  1999.  2002.
  2001.  2006.  2007.  1999.  2018.  2018.]",16,7,9,0.4375,0.5625,14,2,0.875,0.125,0.48950000000000005,2003-01,2009-01,2010-01
180408.0,[651991],[0],[ 0.75],[1999],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.75,1999-01,1999-01,2018-01
475325.0,[714044],[1],[ 0.5],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,2012-01,2012-01,2018-01
82110.0,[731600 699166 689093 687812 659025],[0 0 0 0 0],[ 0.165  0.12   0.08   0.08   0.12 ],[2013 2013 2012 2012 2013],[ 2018.  2018.  2015.  2018.  2018.],5,0,5,0.0,1.0,1,4,0.2,0.8,0.11300000000000002,2013-01,2013-01,2018-01
508094.0,[644222],[0],[ 0.75],[2007],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.75,2007-01,2007-01,2018-01
475329.0,[711563],[0],[ 0.25],[2010],[ 2013.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.25,2010-01,2010-01,2013-01
278722.0,[730419],[1],[ 0.058],[2005],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.057999999999999996,2005-01,2005-01,2018-01
377026.0,[697405 697050],[0 0],[ 1.  1.],[2015 2015],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,1.0,2015-01,2015-01,2018-01
311490.0,[674908 659721 631241],[1 1 1],[ 0.8   0.2   0.51],[2007 1998 2007],[ 2013.  2013.  2011.],3,3,0,1.0,0.0,3,0,1.0,0.0,0.5033333333333333,2007-01,2007-01,2013-01
49347.0,[735028],[1],[ 1.],[2007],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,2007-01,2007-01,2018-01
82125.0,[717395 443920 201749  88254],[0 1 1 1],[ 0.15  0.4   0.5   0.3 ],[2010 2010 2014 2014],[ 2018.  2018.  2018.  2018.],4,3,1,0.75,0.25,0,4,0.0,1.0,0.3375,2010-01,2014-01,2018-01
16590.0,[416254],[1],[ 0.49],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.49,2015-01,2015-01,2018-01
245967.0,[284178],[1],[ 0.1],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.1,2014-01,2014-01,2018-01
245970.0,[726564],[0],[ 0.95],[2007],[ 2012.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.95,2007-01,2007-01,2012-01
147668.0,[719362  59528],[0 1],[ 0.03  1.  ],[2012 2007],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.515,2012-01,2007-01,2018-01
311512.0,[646278],[0],[ 0.05],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.05,2015-01,2015-01,2018-01
442585.0,[738970 703227 665403 625106 230179  61649],[0 1 1 1 1 1],[ 0.5    0.4    0.183  0.18   0.5    0.3  ],[2005 2010 2000 2001 2014 2004],[ 2007.  2018.  2018.  2007.  2018.  2018.],6,5,1,0.8333333333333334,0.16666666666666666,2,4,0.3333333333333333,0.6666666666666666,0.34383333333333327,2005-01,2004-01,2007-01
180442.0,"[736871 736206 735805 735723 731346 731076 730866 723611 717653 711903
 708254 706213 703458 699771 695843 690521 689170 683642 677989 676251
 675466 672938 660901 659486 659075 655097 654047 652878 652663 650290
 644842 639765 636734 633733 633619 629019 401009 400748 286346 260625
 259187 220574 151717 130056  86178  67361   4599]","[0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1
 1 1 1 1 1 1 1 1 1 1]","[ 0.99   0.99   0.5    0.99   0.5    1.     0.99   0.99   1.     0.99   0.99
  0.99   0.5    0.9    0.99   0.99   0.99   0.99   0.5    0.99   0.99   0.99
  1.     0.99   0.99   0.99   0.99   0.99   0.5    0.5    0.99   0.95   0.5
  0.99   0.99   0.99   0.5    0.5    0.6    0.5    0.5    0.99   0.985  0.5
  0.99   0.99   0.99 ]","[2014 2013 2011 2014 2012 2014 2014 2014 2012 2014 2014 2015 2011 2013 2013
 2013 2013 2013 2010 2014 2014 2013 2014 2014 2014 2015 2013 2013 2015 2007
 2013 2013 2011 2014 2014 2015 2012 2012 2006 2011 2002 2013 2001 2011 2011
 2011 2004]","[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.  2018.  2018.  2018.  2018.]",47,18,29,0.3829787234042553,0.6170212765957447,0,47,0.0,1.0,0.8543617021276596,2014-01,2004-01,2018-01
278747.0,"[737439 736536 700675 699266 692911 683784 681156 647845 637695 637111
 629009 623997 526122 320218 136694  53195  29981]",[0 0 0 0 1 0 0 0 1 0 1 1 1 1 1 1 1],"[ 0.4    0.1    0.45   0.015  0.425  0.4    1.     0.631  0.5    1.     0.95
  1.     1.     0.3    0.5    0.882  1.   ]","[2014 2013 2010 1994 2010 2014 2004 1994 2002 2014 2005 1997 2000 2010 2014
 2000 2000]","[ 2018.  2018.  2013.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2007.  2018.  2018.  2018.  2018.  2018.  2018.]",17,9,8,0.5294117647058824,0.47058823529411764,2,15,0.11764705882352941,0.8823529411764706,0.620764705882353,2014-01,2000-01,2018-01
82141.0,[505902],[1],[ 0.9],[2011],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.9,2011-01,2011-01,2018-01
213216.0,[716870],[1],[ 0.25],[2006],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.25,2006-01,2006-01,2018-01
311521.0,[647198],[1],[ 0.5],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,2015-01,2015-01,2018-01
49377.0,[735631 717292 715070 685262],[0 0 0 0],[ 0.404  0.004  0.05   0.8  ],[2006 2006 2005 2003],[ 2018.  2018.  2018.  2018.],4,0,4,0.0,1.0,0,4,0.0,1.0,0.3145,2006-01,2003-01,2018-01
475367.0,[186641],[1],[ 0.67],[2005],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.67,2005-01,2005-01,2018-01
147688.0,[692383 689193],[0 0],[ 0.68  0.37],[2009 2013],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.525,2009-01,2013-01,2018-01
508139.0,[30231],[1],[ 0.25],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.25,2014-01,2014-01,2018-01
213227.0,[57338],[1],[ 0.3],[2007],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.3,2007-01,2007-01,2018-01
49387.0,[734907 502692 381347],[1 1 1],[ 0.8    0.6    0.225],[2007 2010 2004],[ 2018.  2018.  2018.],3,3,0,1.0,0.0,0,3,0.0,1.0,0.5416666666666666,2007-01,2004-01,2018-01
278766.0,[388639],[1],[ 0.52],[2010],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.52,2010-01,2010-01,2018-01
377078.0,[739760 736736 733599 675861 674130],[0 0 0 0 0],[ 0.49  0.49  0.49  0.49  0.49],[2013 2013 2013 2013 2013],[ 2018.  2018.  2018.  2018.  2018.],5,0,5,0.0,1.0,0,5,0.0,1.0,0.49000000000000005,2013-01,2013-01,2018-01
377079.0,[492494],[1],[ 1.],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,2015-01,2015-01,2018-01
475384.0,[63283],[1],[ 0.333],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.33299999999999996,2012-01,2012-01,2018-01
442617.0,[726895],[1],[ 0.37],[2007],[ 2010.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.37,2007-01,2007-01,2010-01
49402.0,[662691],[1],[ 1.],[1997],[ 2007.],1,1,0,1.0,0.0,1,0,1.0,0.0,1.0,1997-01,1997-01,2007-01
278779.0,[471019],[1],[ 0.003],[2010],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.003,2010-01,2010-01,2018-01
114937.0,[644316],[1],[ 0.8],[2009],[ 2011.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.8,2009-01,2009-01,2011-01
377085.0,[402638],[1],[ 0.308],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.308,2014-01,2014-01,2018-01
49406.0,[723344 710000 708352 691275 687871 661903 659725],[0 0 0 0 1 0 0],[ 0.75  0.1   0.51  0.51  0.51  0.51  1.  ],[2013 2015 2015 2005 2013 2015 2014],[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.],7,1,6,0.14285714285714285,0.8571428571428571,0,7,0.0,1.0,0.5557142857142857,2013-01,2014-01,2018-01
114943.0,[720543 656354],[0 0],[ 0.06  0.39],[2015 2015],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.225,2015-01,2015-01,2018-01
475391.0,[730301 707998],[0 1],[ 0.49   0.033],[2012 2006],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.2615,2012-01,2006-01,2018-01
180480.0,[698991 629059],[0 0],[ 1.   0.3],[2011 2011],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.65,2011-01,2011-01,2018-01
475397.0,[739801],[0],[ 1.],[2013],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,2013-01,2013-01,2018-01
508168.0,[143585],[1],[ 0.6],[2005],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.6,2005-01,2005-01,2018-01
278797.0,[732851],[0],[ 0.6],[2009],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.6,2009-01,2009-01,2018-01
344334.0,[700414],[1],[ 0.],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.0,2015-01,2015-01,2018-01
114959.0,[194050],[1],[ 0.8],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.8,2012-01,2012-01,2018-01
246032.0,[696341],[1],[ 0.001],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.001,2015-01,2015-01,2018-01
508175.0,[655652],[1],[ 0.8],[2009],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.8,2009-01,2009-01,2018-01
49426.0,[723205],[0],[ 0.4],[2013],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.4,2013-01,2013-01,2018-01
508178.0,"[737638 732879 732030 725698 721145 718582 715040 696988 680034 676191
 659510 655722 652721 644920 634288 629499  46905]",[0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1],"[ 1.     0.045  0.036  0.45   0.012  1.     0.5    0.5    0.031  1.     0.976
  1.     1.     0.2    1.     0.5    0.05 ]","[2008 1997 2015 2014 1998 2001 1999 2015 1993 1992 1985 1991 1995 2008 2014
 2006 1999]","[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.  2018.  2018.  2018.  2018.]",17,4,13,0.23529411764705882,0.7647058823529411,0,17,0.0,1.0,0.5470588235294118,2008-01,1999-01,2018-01
311572.0,[706993],[1],[ 0.5],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,2013-01,2013-01,2018-01
409874.0,[691566],[1],[ 0.01],[2007],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.01,2007-01,2007-01,2018-01
442646.0,[705543 704668 668102 664010 238100],[0 0 0 1 1],[ 1.  1.  1.  1.  1.],[2012 2012 2011 2011 2011],[ 2018.  2018.  2018.  2018.  2018.],5,2,3,0.4,0.6,0,5,0.0,1.0,1.0,2012-01,2011-01,2018-01
508177.0,[731530 728429 725725 699001 675647 637936 318678 129885  53334],[1 1 0 0 0 0 1 1 1],[ 1.   1.   1.   0.5  1.   1.   1.   1.   1. ],[2013 2014 2011 2013 2011 2015 2013 2013 2013],[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.],9,5,4,0.5555555555555556,0.4444444444444444,0,9,0.0,1.0,0.9444444444444444,2013-01,2013-01,2018-01
377112.0,[503727],[1],[ 0.8],[1986],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.8,1986-01,1986-01,2018-01
442650.0,[364089],[1],[ 1.],[1995],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1995-01,1995-01,2018-01
508187.0,[396900],[1],[ 0.327],[1997],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.327,1997-01,1997-01,2018-01
49438.0,[441852],[1],[ 0.7],[2009],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.7,2009-01,2009-01,2018-01
114975.0,[710085],[1],[ 0.15],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.15,2015-01,2015-01,2018-01
278818.0,[740172 726657],[1 0],[ 0.062  0.06 ],[2009 2007],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.061,2009-01,2007-01,2018-01
114978.0,[710807 226763],[1 1],[ 0.104  0.104],[2010 2008],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.10400000000000001,2010-01,2008-01,2018-01
311587.0,[683418  24583],[0 1],[ 0.333  0.5  ],[2014 2009],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.4165,2014-01,2009-01,2018-01
246050.0,[482848],[1],[ 0.15],[2005],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.15,2005-01,2005-01,2018-01
508197.0,[735017 725542 659917],[1 0 0],[ 0.2    0.333  0.34 ],[2010 2011 2015],[ 2018.  2018.  2018.],3,1,2,0.3333333333333333,0.6666666666666666,0,3,0.0,1.0,0.291,2010-01,2015-01,2018-01
16681.0,[716179],[0],[ 0.49],[2013],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.49,2013-01,2013-01,2018-01
409897.0,[640204],[1],[ 0.75],[1998],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.75,1998-01,1998-01,2018-01
442667.0,[713425],[1],[ 0.15],[2009],[ 2011.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.15,2009-01,2009-01,2011-01
82217.0,[689727],[0],[ 0.25],[2010],[ 2013.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.25,2010-01,2010-01,2013-01
82221.0,[704677 472853 371880],[0 1 1],[ 1.    0.75  0.5 ],[2010 2001 2001],[ 2018.  2018.  2018.],3,2,1,0.6666666666666666,0.3333333333333333,0,3,0.0,1.0,0.75,2010-01,2001-01,2018-01
377133.0,[729497],[1],[ 0.001],[2006],[ 2011.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.001,2006-01,2006-01,2011-01
311599.0,[629534],[1],[ 0.65],[2009],[ 2012.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.65,2009-01,2009-01,2012-01
213291.0,[170023],[1],[ 0.4],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.4,2012-01,2012-01,2018-01
147761.0,[693295],[0],[ 0.5],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.5,2014-01,2014-01,2018-01
377138.0,[631907],[0],[ 1.],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,2015-01,2015-01,2018-01
409906.0,[409312 237095],[1 1],[ 0.4  0.4],[2008 2011],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.4,2008-01,2011-01,2018-01
246071.0,"[726411 726298 717770 709650 691415 684374 662272 650864 650283 638378
 636277]",[0 0 0 0 0 0 0 0 1 0 0],[ 0.8    0.667  0.8    0.9    0.5    1.     0.8    0.608  0.6    0.5    0.417],[2002 2002 2003 2002 1997 2002 2002 2003 2008 2002 2001],"[ 2005.  2010.  2010.  2008.  2008.  2018.  2006.  2005.  2010.  2004.
  2005.]",11,1,10,0.09090909090909091,0.9090909090909091,10,1,0.9090909090909091,0.09090909090909091,0.6901818181818181,2002-01,2001-01,2005-01
213303.0,[626526],[1],[ 0.4],[2004],[ 2007.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.4,2004-01,2004-01,2007-01
147769.0,[738243 677479 395828 351013 256239 190544  18348],[1 1 1 1 1 1 1],[ 0.5   0.7   0.7   0.05  0.95  0.7   0.95],[2005 2014 2014 2014 2007 2014 2014],[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.],7,7,0,1.0,0.0,0,7,0.0,1.0,0.65,2005-01,2014-01,2018-01
49467.0,[698519 509089 260282 131067  16341],[1 1 1 1 1],[ 0.51  0.6   0.5   0.5   1.  ],[2011 2014 2010 2011 2011],[ 2018.  2018.  2018.  2018.  2018.],5,5,0,1.0,0.0,0,5,0.0,1.0,0.622,2011-01,2011-01,2018-01
213309.0,"[736583 729537 729100 706092 705311 704190 686191 686090 669459 668806
 656648 655135 647322 624037 179395 157878  84117  52147]",[1 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 1 1],"[ 0.5    0.944  1.     1.     0.5    1.     0.9    1.     0.9    0.8    1.
  0.5    1.     0.8    1.     1.     0.75   1.   ]","[2010 2009 2013 2013 2010 2013 2013 2013 2013 2014 2013 2010 2012 2014 2014
 2009 2013 2014]","[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2015.
  2018.  2018.  2018.  2015.  2018.  2018.  2018.  2018.]",18,7,11,0.3888888888888889,0.6111111111111112,2,16,0.1111111111111111,0.8888888888888888,0.8663333333333333,2010-01,2014-01,2018-01
180541.0,[388917],[1],[ 0.8],[2009],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.8,2009-01,2009-01,2018-01
409920.0,[739566 705242 625782],[0 0 0],[ 0.5    0.49   0.333],[2015 2010 2015],[ 2018.  2018.  2018.],3,0,3,0.0,1.0,0,3,0.0,1.0,0.441,2015-01,2015-01,2018-01
49472.0,"[713221 711126 708043 707523 671066 665090 661400 657349 643314 639590
 625540]",[1 0 0 0 0 0 0 0 0 0 0],[ 0.052  1.     0.044  1.     1.     1.     1.     1.     1.     1.     1.   ],[2014 2015 2015 2015 2009 2015 2013 2013 2013 2013 2014],"[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.]",11,1,10,0.09090909090909091,0.9090909090909091,0,11,0.0,1.0,0.8269090909090909,2014-01,2014-01,2018-01
115009.0,[676981],[1],[ 0.167],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.16699999999999998,2015-01,2015-01,2018-01
