"EID","TYPECODE","IFHOME","B_REYEAR","B_ENDYEAR"
"349349","br41105","0","2013",""
"405460","br131125","0","1998",""
"510094","br70937","0","1998","1999"
"321303","br191199","0","2011",""
"279513","br10871","0","2010",""
"135338","br131127","0","2014",""
"405460","br10872","0","1997",""
"38154","br70938","0","2009",""
"4433","br131128","0","2014","2015"
"413615","br101050","0","2010","2011"
"334102","br161112","0","2015",""
"405460","br10876","0","1997",""
"283506","br101051","0","2012",""
"151643","br161114","0","2014",""
"279513","br70939","0","2001",""
"361275","br161115","0","2005","2015"
"459769","br41108","0","2005","2014"
"142839","br101052","1","2010",""
"451641","br101053","0","2005",""
"191546","br131131","0","2011",""
"185791","br191204","0","2007","2011"
"279513","br131132","0","2011",""
"329569","br10880","0","2014",""
"462212","br191206","1","2010",""
"391525","br10881","0","2009","2010"
"129415","br131134","1","2015",""
"390373","br101060","0","2012",""
"143799","br41111","0","2008",""
"405460","br41112","0","2010",""
"405460","br221301","0","1996",""
"191498","br41113","1","2014",""
"405460","br10884","0","2003",""
"405460","br41114","0","2003",""
"279513","br191211","0","2009",""
"279513","br131138","0","2003",""
"279513","br161122","0","2015",""
"405460","br191212","0","2005","2005"
"405460","br41115","0","1996",""
"78069","br161124","1","2013","2014"
"203643","br41116","1","2005",""
"28368","br41117","0","2012","2014"
"146880","br70944","1","2009","2014"
"405460","br131139","0","1995",""
"279513","br131140","0","2009",""
"203425","br221304","0","2008","2009"
"405460","br221305","1","2003","2013"
"191546","br131141","0","2007",""
"405460","br101064","0","2002",""
"279513","br131142","0","2001",""
"279513","br161125","0","2002",""
"405460","br161126","0","2003","2007"
"78059","br221308","1","2009","2012"
"405460","br41120","0","2006",""
"279513","br10888","0","2000",""
"191546","br70947","0","2009",""
"489746","br221310","0","2008","2014"
"415466","br101065","1","2005",""
"405460","br161127","0","2003",""
"279513","br221313","0","2000",""
"326553","br191215","0","2015",""
"405460","br221315","0","2008","2014"
"28159","br161128","1","2003","2011"
"277210","br161129","0","2007",""
"279513","br161130","0","2000",""
"6715","br41123","0","1995","2002"
"370266","br161131","0","2014",""
"405460","br101066","0","2005",""
"405460","br131146","0","2014",""
"331762","br10892","1","2000",""
"279513","br131147","0","2000",""
"486954","br70952","0","2009","2009"
"279513","br131148","0","1996",""
"75787","br131149","0","2012",""
"279513","br161134","0","2014",""
"494057","br101068","1","2013",""
"257646","br131151","0","2003","2006"
"279513","br70954","0","2002",""
"265219","br70955","1","2014",""
"405460","br10893","0","2003",""
"405460","br70956","0","1999",""
"329569","br41127","0","2014",""
"282280","br10894","0","2007",""
"279513","br221319","0","2009",""
"405460","br221320","0","1997",""
"279513","br41128","0","2001",""
"229657","br101072","1","2012",""
"279513","br41129","0","2003",""
"402443","br221321","0","2010",""
"222638","br131153","1","2004","2006"
"405460","br41131","0","2002",""
"421896","br70958","1","2012",""
"405460","br131154","0","2003",""
"405460","br101073","0","2002",""
"279513","br70959","0","2004",""
"153624","br221323","1","2009",""
"58536","br10898","0","2011",""
"279513","br10899","0","2000",""
"148794","br10900","1","2004","2006"
"279513","br70960","1","1997",""
"279513","br70961","0","2001",""
"279513","br70962","0","1985",""
"405460","br10902","0","1997",""
"160543","br41132","0","1999","2002"
"279513","br131157","0","2014",""
"279513","br191219","0","2000",""
"305239","br161137","1","2004","2006"
"405460","br191220","0","2006",""
"405460","br10903","0","2007",""
"277210","br161138","0","2009",""
"78832","br10905","0","2009","2015"
"400448","br221324","1","2001",""
"365463","br191222","0","2006","2008"
"279513","br191223","0","2000",""
"241646","br221325","1","2011",""
"405460","br191224","0","2004",""
"370552","br191225","0","2006",""
"405460","br101078","0","2002","2007"
"2971","br161140","1","2006","2008"
"279513","br10906","0","2012",""
"13085","br221327","0","2008","2010"
"99517","br161142","1","2006","2007"
"405460","br131160","0","2010",""
"345222","br161144","1","2010","2011"
"403744","br191226","1","2005","2008"
"516572","br41136","1","2007",""
"168719","br131161","0","2005","2006"
"279513","br221329","0","1999",""
"449768","br131162","1","2011","2012"
"329569","br70970","0","2014",""
"414905","br221330","0","2006",""
"279513","br101080","0","2001",""
"279513","br70971","0","2001",""
"380065","br70972","0","2008","2010"
"408740","br101081","0","2014",""
"482357","br191228","1","2008","2011"
"123429","br101082","1","2004",""
"279513","br191229","0","2001",""
"279513","br101083","0","2000",""
"191546","br41138","0","2011",""
"478098","br221332","0","2013","2014"
"279513","br131165","0","2004",""
"405460","br41139","0","2006",""
"279513","br70975","0","2001",""
"265219","br10911","0","2014",""
"360356","br161146","0","2015",""
"279513","br161147","0","2001",""
"120100","br221333","0","2014",""
"405460","br41140","0","2008",""
"279513","br41141","0","2001",""
"19837","br70977","0","2011","2012"
"386751","br10913","0","2006","2012"
"279513","br131168","0","2010",""
"279513","br221335","0","2001",""
"279513","br41142","0","1994",""
"191546","br10914","0","2008",""
"279513","br191234","0","2002",""
"196702","br41143","0","2012",""
"516572","br161150","1","2000",""
"78069","br10917","1","1993","2014"
"311443","br41144","0","2014",""
"445773","br221338","1","2006",""
"78515","br101088","1","2014","2014"
"279513","br41146","0","2001",""
"372754","br221339","1","2006",""
"141792","br161151","0","2012",""
"405460","br161152","0","2003",""
"476873","br41147","1","2009",""
"246191","br191237","0","2015",""
"243034","br221340","1","2011",""
"476044","br101092","1","2004","2015"
"336275","br161154","1","2005","2007"
"495744","br10919","1","2004",""
"468462","br131173","0","2004",""
"232362","br221341","1","1993",""
"333290","br191238","0","2012",""
"405460","br161156","0","2011",""
"405460","br70983","0","2004",""
"324930","br131174","0","2003","2012"
"279513","br161158","0","2010",""
"405460","br10921","0","2007",""
"405460","br131175","0","2003",""
"279513","br10923","0","2002",""
"277272","br191239","1","2007","2008"
"185397","br131176","1","2006","2012"
"279513","br10924","0","2001",""
"405460","br221343","0","2003",""
"279513","br191241","0","2000",""
"279513","br131177","0","2004",""
"279513","br41151","0","2003",""
"78069","br41153","1","2001",""
"279513","br221345","0","1991",""
"279513","br70991","0","2001",""
"49258","br131178","1","2007",""
"279513","br161161","0","2000",""
"138038","br191245","1","2006","2006"
"480713","br70993","1","2004","2011"
"28368","br221346","0","2009",""
"279513","br191247","0","2010",""
"448446","br221347","1","2003","2008"
"213401","br41155","1","2009","2013"
"279513","br191249","0","2015",""
"279513","br10927","0","2005",""
"405460","br221349","0","2003",""
"13559","br41157","1","2003","2010"
"279513","br70994","0","2002",""
"405460","br101098","0","2003",""
"405460","br221351","0","2009",""
"405460","br221352","0","2001",""
"279513","br70995","0","2005",""
"70351","br191250","1","1996","2013"
"64850","br191251","1","2013",""
"232072","br161169","0","2007","2009"
"29816","br10929","0","2013",""
"309583","br41158","1","2006","2014"
"405460","br41159","0","2003",""
"225601","br221353","1","1999",""
"279513","br161171","0","1999",""
"497226","br10932","1","2013",""
"49717","br41160","0","2012",""
"25332","br71000","0","2015",""
"279513","br221354","0","2003",""
"405460","br191253","0","2011",""
"265219","br161175","1","2008",""
"291466","br71002","1","2014",""
"201983","br131183","1","2015",""
"22572","br41163","1","2015",""
"405460","br41164","0","2000",""
"400448","br221356","1","2002",""
"329569","br10934","0","2014",""
"405460","br191254","0","2008",""
"13675","br221359","0","2011","2013"
"279513","br131185","0","2004",""
"405460","br221360","0","2004",""
"405460","br131187","0","2007",""
"367997","br101102","0","2006",""
"339478","br10936","1","2002",""
"129778","br191257","1","2012",""
"225497","br191258","1","2012",""
"393828","br191259","1","2009",""
"405460","br10938","0","2003",""
"279513","br221361","0","2014",""
"412015","br221363","1","2007","2011"
"15653","br131189","1","2007","2008"
"279513","br71004","0","2003",""
"405460","br101104","0","2007","2012"
"137569","br10940","1","2007","2013"
"279513","br131191","0","2008",""
"281509","br10941","1","2005",""
"277210","br71008","0","2005",""
"279513","br10943","0","2004",""
"464287","br101107","0","2002","2003"
"405460","br10944","0","2003",""
"404165","br41171","1","2011","2013"
"405460","br101109","0","1996",""
"154310","br131195","1","2011",""
"393828","br161180","1","2015",""
"279513","br191269","0","1992",""
"279513","br191271","0","2014",""
"405460","br221368","0","2005",""
"508426","br41174","0","2006",""
"279513","br71011","0","2004",""
"131576","br221371","1","2005","2008"
"405460","br221372","0","2003",""
"405460","br191272","0","2003",""
"405460","br191273","0","2008",""
"405460","br221374","0","2002","2006"
"441494","br221375","0","2002","2013"
"405460","br161184","0","2002",""
"279513","br191274","0","2014",""
"216998","br41175","0","2011","2011"
"279513","br221378","0","2000",""
"405460","br161186","0","2007",""
"461271","br191275","0","2013","2015"
"347653","br71015","0","2012","2012"
"288367","br41177","0","2007",""
"516853","br161187","0","2014",""
"390695","br221380","1","2005",""
"370552","br71016","0","2010",""
"303893","br41178","1","2009",""
"439","br221382","0","2011",""
"405460","br161189","0","2006","2013"
"483013","br221383","0","2011",""
"229313","br191278","0","2006",""
"17297","br101117","1","1973","2015"
"408740","br131203","1","2014",""
"271384","br71019","1","2014",""
"344637","br10947","0","2012","2013"
"279513","br41182","0","2007",""
"188776","br131204","1","2005","2008"
"420548","br191280","0","2011","2011"
"182365","br10948","0","2012",""
"405460","br71021","0","2002",""
"279513","br221386","0","2011",""
"259242","br71022","1","2012","2014"
"405460","br101118","0","2003",""
"200808","br10950","0","2010",""
"270344","br101119","0","2013",""
"279513","br71025","0","2011",""
"298674","br41184","1","2005","2007"
"279513","br10951","0","2000",""
"441494","br221388","0","2001",""
"46608","br131207","0","2013",""
"462585","br101121","1","2013",""
"395468","br41185","0","2009",""
"225601","br71027","1","2001",""
"2610","br161193","1","1985","2006"
"405460","br131208","0","2003",""
"279513","br161195","0","2005",""
"433928","br10953","1","2005","2007"
"279513","br10955","0","2000",""
"12660","br131209","0","2012",""
"405460","br191285","0","2006",""
"279513","br221389","0","2010",""
"279513","br191286","0","2001",""
"457714","br41187","0","2001",""
"524365","br191288","1","2008",""
"518193","br161199","1","2015",""
"207579","br131211","0","2007",""
"405460","br41188","0","1996",""
"51521","br191290","1","1965","2009"
"279513","br10956","0","2006",""
"405460","br101126","0","2003",""
"355366","br101127","0","2005",""
"279513","br221394","0","2009",""
"279513","br41191","0","2000",""
"155139","br191293","1","1996","2010"
"279513","br101129","0","2003",""
"37329","br131215","1","2008","2010"
"405460","br191294","0","2003",""
"243034","br221395","0","2011",""
"405460","br71033","0","2006",""
"421772","br161202","1","2008",""
"405460","br131216","0","2003",""
"405460","br161205","0","2002",""
"136746","br191297","1","2007",""
"279513","br191299","0","2011",""
"96750","br131217","1","2014",""
"279513","br191300","0","2000",""
"404128","br191301","0","2011",""
"151594","br71035","1","2010","2010"
"405460","br71036","0","1998",""
"405460","br191302","0","2006",""
"405460","br161208","0","2002",""
"296440","br41195","1","2011",""
"235474","br131222","0","2013",""
"405460","br71042","0","1999",""
"81092","br10961","0","2010",""
"279513","br41197","0","2004",""
"419781","br10962","0","2005","2007"
"29399","br71043","1","2011",""
"279513","br41199","0","2000",""
"402126","br101138","0","2013",""
"279513","br10964","0","2015",""
"230897","br71044","0","2002",""
"405460","br161211","0","2002",""
"279513","br131225","0","2012",""
"405460","br10965","0","2006",""
"279513","br71045","0","2004",""
"279513","br161212","0","2000",""
"136396","br71046","1","2008",""
"479020","br161213","0","2012",""
"405460","br131226","0","2005",""
"279513","br191304","0","2000",""
"406774","br41201","0","2012",""
"277210","br161214","0","2008",""
"405460","br10968","0","2010",""
"380425","br41203","1","2008","2009"
"351656","br191305","0","2012",""
